website,emails,twitter,facebook,youtube,instagram,github,snapchat,tiktok
https://care.aurorahealthcare.org/locations/aurora-health-center-burlington,[],https://twitter.com/aurora_health,https://www.facebook.com/AuroraHealth,https://www.youtube.com/c/aurorahealthcare,https://www.instagram.com/aurorahealthcare,https://github.com/armentpau,,
https://care.aurorahealthcare.org/locations/aurora-pain-management-burlington,[],https://twitter.com/aurora_health,https://www.facebook.com/AuroraHealth,https://www.youtube.com/c/aurorahealthcare,https://www.instagram.com/aurorahealthcare,https://github.com/armentpau,,
https://svmc.org/health-services/pain-management,"[""foundation@svhealthcare.org"",""catherine.hagadorn@svhealthcare.org"",""vista.svhealthcare@gmail.com"",""kim.webster@svhealthcare.org"",""paula.haytko@svhealthcare.org"",""ster@svhealthcare.org"",""communityhealth@svhealthcare.org"",""mosh@phin.org"",""complaint@jointcommission.org"",""buttstopshereny@gmail.com"",""efe@svhealthcare.org"",""ahs.dialscintake@vermont.gov"",""learningtree@svhealthcare.org"",""information@svhealthcare.org""]",https://twitter.com/strengthencare,https://www.facebook.com/svmedicalcenter,https://www.youtube.com/user/SVHCTube,https://www.instagram.com/svmedicalcenter,,,
https://www.nbhh.com/,"[""kbryson@nbhh.com"",""pgambill@nbhh.com"",""drobertson@nbhh.com"",""roirequests@nbhh.com"",""activitynbhh@gmail.com"",""nlewis@nbhh.com"",""huong.nbhh@gmail.com""]",,https://www.facebook.com/NBHHDistrict,,https://www.instagram.com/nbhhgroup,,,https://www.tiktok.com/@nbhh18
https://doctors.bannerhealth.com/provider/Kathryn+Glynn/2058496?utm_source=gmb&utm_medium=listing&utm_campaign=doc_onlinescheduling&y_source=1_NTUxODMzNDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"[""doctors@bannerhealth.com"",""marcus.longoni@bannerhealth.com""]",https://twitter.com/BannerDoctors,https://www.facebook.com/BannerHealth,https://www.youtube.com/c/bannerhealth,https://www.instagram.com/banner_health,,,
https://www.uchealth.org/locations/uchealth-pain-management-clinic-craig/,"[""financial.counseling@uchealth.org"",""kelli.christensen@uchealth.org"",""valorie.peaslee@uchealth.org"",""marya.heesemann@uchealth.org"",""grant.demars@uchealth.org"",""alli.witzman@uchealth.org"",""paula.freund@uchealth.org"",""kendra.gage@uchealth.org"",""kerry.borrego@uchealth.org"",""uch-publications@uchealth.org"",""summitprogram@uchealth.org"",""cynthia.joseph@uchealth.org"",""alisha.linenberger@uchealth.org"",""kelly.tracer@uchealth.org"",""eric.allen@uchealth.org"",""uchealthmgpatientreps@uchealth.org"",""billstjohn@gmail.com"",""healthykids@uchealth.org"",""radiologyorders@uchealth.org"",""mhs-hfeducation@uchealth.org"",""uchealth-credentialing@uchealth.org"",""uch.employeehealth@uchealth.org"",""hrhlaboplab@uchealth.org"",""pmcmedicaleducation@uchealth.org"",""dave.rizzotto@uchealth.org"",""katie.smith@uchealth.org"",""andy.abbott@uchealth.org"",""healthyhearts@uchealth.org"",""cindy.miller@uchealth.org"",""lisa.vargas@uchealth.org"",""roberta.capp@uchealth.org"",""stroke@uchealth.org"",""tavellipto@gmail.com"",""uch-publications@uch.edu"",""snap@foodbanklarimer.org"",""kristin.blair@uchealth.org"",""marzelle.black@uchealth.org"",""email@email.com"",""info@trinsic.org"",""swansonwellness@gmail.com"",""cucovidantibodystudy@gmail.com"",""carseatscolorado@gmail.com"",""acpe@acpe.edu"",""askhsl@hsl.ucdenver.libanswers.com"",""cslsa@coag.gov"",""stiebeka@co.larimer.co.us"",""novavaxstudy@cuanschutz.edu"",""gemma@everydaylatina.com"",""naturalareas@fcgov.com"",""g3dgaolak97754@hotmail.com"",""defyterminal@gmail.com"",""cunninghamsbc@gmail.com"",""mary.berg@ucdenver.edu"",""mail@jrcert.org"",""no-eccreply@heart.org"",""amy.yutzy@cchacares.com"",""askus@hsl.ucdenver.libanswers.com"",""danielle.cook@ucdenver.edu"",""coparcstudy@gmail.com""]",https://twitter.com/uchealth,https://www.facebook.com/uchealthorg,https://www.youtube.com/user/UColoradoHealth,https://www.instagram.com/uchealth,,,https://www.tiktok.com/@uchealthorg
https://www.buffaloniagarapain.com/,[],,https://www.facebook.com/buffaloplace,https://www.youtube.com/buffaloniagara,https://www.instagram.com/visitbuffalony,,,
https://www.uchealth.org/locations/uchealth-pain-management-clinic-steamboat-springs/,"[""financial.counseling@uchealth.org"",""valorie.peaslee@uchealth.org"",""marya.heesemann@uchealth.org"",""ryan.toedtman@uchealth.org"",""grant.demars@uchealth.org"",""paula.freund@uchealth.org"",""alli.witzman@uchealth.org"",""kelli.christensen@uchealth.org"",""kerry.borrego@uchealth.org"",""kendra.gage@uchealth.org"",""uch-publications@uchealth.org"",""kelly.tracer@uchealth.org"",""summitprogram@uchealth.org"",""allyson.dill@uchealth.org"",""cynthia.joseph@uchealth.org"",""alisha.linenberger@uchealth.org"",""eric.allen@uchealth.org"",""uchealthmgpatientreps@uchealth.org"",""billstjohn@gmail.com"",""healthykids@uchealth.org"",""radiologyorders@uchealth.org"",""mhs-hfeducation@uchealth.org"",""roberta.capp@uchealth.org"",""uchealth-credentialing@uchealth.org"",""uch.employeehealth@uchealth.org"",""hrhlaboplab@uchealth.org"",""pmcmedicaleducation@uchealth.org"",""dan.weaver@uchealth.org"",""virtualoutpatientbh@uchealth.org"",""andy.abbott@uchealth.org"",""healthyhearts@uchealth.org"",""cindy.miller@uchealth.org"",""lisa.vargas@uchealth.org"",""amanda.vanandel@uchealth.org"",""stroke@uchealth.org"",""kimberly.bell@uchealth.org"",""tavellipto@gmail.com"",""carseatscolorado@gmail.com"",""uch-publications@uch.edu"",""snap@foodbanklarimer.org"",""kristin.blair@uchealth.org"",""marzelle.black@uchealth.org"",""email@email.com"",""info@trinsic.org"",""acpe@acpe.edu"",""askus@hsl.ucdenver.libanswers.com"",""cslsa@coag.gov"",""swansonwellness@gmail.com"",""novavaxstudy@cuanschutz.edu"",""cucovidantibodystudy@gmail.com"",""gemma@everydaylatina.com"",""mmills@longmontclinic.com"",""susan.francisco@rxrevu.com"",""naturalareas@fcgov.com"",""g3dgaolak97754@hotmail.com"",""defyterminal@gmail.com"",""cunninghamsbc@gmail.com"",""askhsl@hsl.ucdenver.libanswers"",""mary.berg@ucdenver.edu"",""mail@jrcert.org"",""askhsl@hsl.ucdenver.libanswers.com"",""no-eccreply@heart.org"",""amy.yutzy@cchacares.com"",""hanna.thomas@cchacares.com"",""danielle.cook@ucdenver.edu"",""coparcstudy@gmail.com""]",https://twitter.com/uchealth,https://www.facebook.com/uchealthorg,https://www.youtube.com/user/UColoradoHealth,https://www.instagram.com/uchealth,https://github.com/UCHealth,,https://www.tiktok.com/@uchealthorg
https://www.brooksidept.com/,"[""info@brooksidept.com"",""info-wy@brooksidept.com""]",,https://www.facebook.com/BrooksidePhysicalTherapy,,,,,
https://kimballhealth.org/our-locations/pine-bluffs-health-clinic-wy/,"[""ceo@kimballhealth.org"",""jbeals@kimballhealth.org"",""ibateman@kimballhealth.org"",""lbateman@kimballhealth.org"",""swebb@kimballhealth.org"",""egirmus@kimballhealth.org"",""foundation@kimballhealth.org""]",https://twitter.com/DayKimball,https://www.facebook.com/kimballhealthservices,https://www.youtube.com/channel/UC2JMCup07LVFXpesM3qYv0g,https://www.instagram.com/kimballhealth,,,
http://regenmedicalohio.com/,"[""support@regenmedicalohio.com""]",https://twitter.com/RegenMedicalOH,https://www.facebook.com/RegenMedicalOhio,https://www.youtube.com/channel/UC2-jTTeTDhJoLeO9Ua9aUuw,https://www.instagram.com/regen_medical,,,https://www.tiktok.com/@regenmedicalclinic
https://www.ohiojointpainsolution.com/,[],,https://www.facebook.com/ohiopainandrehab/photos,,https://www.instagram.com/ohiopain_and_rehab,,,
https://bighornchiro.com/,"[""drzeigler@bighornchiro.com""]",,https://www.facebook.com/p/Bighorn-Mountain-Chiropractic-and-Acupuncture-100083144441702,https://www.youtube.com/c/BighornRockChurch,,,,https://www.tiktok.com/@bighornoutdoors
https://atlaschirowy.com/,"[""atlaschirowy@gmail.com""]",https://twitter.com/atlasencino,https://www.facebook.com/968399173235340,https://www.youtube.com/user/atlasobscura,https://www.instagram.com/atlaschirowy,,,
https://warmvalley.health/,"[""mountainrain@warmvalley.health""]",https://twitter.com/drowsygeek,https://www.facebook.com/p/Warm-Valley-Health-Care-61562081200975,https://www.youtube.com/user/valleyhospital,,,,https://www.tiktok.com/@valleyhealthsystemnj
http://www.sheridanspineandsportsmed.com/,"[""info@sheridanspineandsportsmed.com""]",,https://www.facebook.com/SheridanSpineSportsMed,,https://www.instagram.com/sheridan_spine_sportsmed,,,
https://hotspringshealth.com/contact-us,"[""foundation@mail.hscmh.org"",""johngibble@mail.hscmh.org"",""compliance@mail.hscmh.org"",""reportrequest@mail.hscmh.org""]",https://twitter.com/HotSpringsFit,https://www.facebook.com/HotSpringsCountyMemorialHospital,,https://www.instagram.com/hotspringshealth,,,https://www.tiktok.com/@h.s.healthandfitness
https://www.radianthealthmed.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=gbp,"[""info@sheridanspineandsportsmed.com""]",,https://www.facebook.com/p/Radiant-Health-61564076218603,,https://www.instagram.com/radianthealthmed,,,https://www.tiktok.com/@radianthealthclub1
https://www.starvalleyomm.com/,"[""wyomm@starvalleyomm.com"",""starvalleyomm@gmail.com""]",,https://www.facebook.com/StarValleyOsteopathy,,,,,
https://starvalleyhealth.org/locations/alpine-clinic/,"[""account@starvalleyhealth.org"",""nheiner@starvalleyhealth.org"",""kmyers@starvalleyhealth.org"",""tbailey@starvalleyhealth.org"",""pwolfley@starvalleyhealth.org"",""info@svmcwy.com"",""wdh.covid19@wyo.gov"",""account@starvalleyhealth.com"",""kmyers@starvalleyhealth.com"",""abarnes@starvalleyhealth.org"",""jjohnson@svmcwy.org""]",https://twitter.com/svhealthwy,https://www.facebook.com/svhealthwy,,,,,
http://www.functionalhealthspecialists.com/,"[""jazmin@functionalhealthspecialists.com""]",,https://www.facebook.com/FunctionalHealthSpecialistsWYO,,https://www.instagram.com/healthwithjazmin,,,https://www.tiktok.com/@fhs_inspirehealth
http://www.tetonaim.com/,"[""contact@tetonaim.com""]",https://twitter.com/TetonAIM,https://www.facebook.com/tetonaimWY,,https://www.instagram.com/tetonacupuncture,,,
http://sheridanortho.com/,[],,,,,,,
http://www.frpmedicine.com/contact/payment,"[""cwiley@frpmedicine.com""]",,https://www.facebook.com/facultyofmedicine,https://www.youtube.com/channel/UCDvWKWYq0bVc6lmWKC6XiCg,,,,https://www.tiktok.com/@frpmed
https://www.sheridanhospital.org/medical-services/clinics/internal-medicine/,"[""recruiting@sheridanhospital.org"",""smhfoundation@sheridanhospital.org"",""billingteam@sheridanhospital.org"",""himrelease@sheridanhospital.org"",""nathanstutte@sheridanhospital.org"",""patientexperience@sheridanhospital.org"",""adakirven@sheridanhospital.org"",""education@sheridanhospital.org"",""joshuascott@sheridanhospital.org"",""whitneypeterson@sheridanhospital.org"",""compliance@sheridanhospital.org"",""andrewpark@sheridanhospital.org"",""codysinclair@sheridanhospital.org"",""patrickl.fitzgerald@gmail.com"",""tmlandeis78@gmail.com"",""tmlandeis@gmail.com"",""sanathg5reddy@gmail.com"",""suebelish@hotmail.com"",""cadiswchase@gmail.com"",""mohammadelbahnasawy.md@gmail.com"",""78@gmail.com"",""drernestoenrique@gmail.com"",""evensen.arthur@gmail.com"",""garberrichard@gmail.com"",""dr.gabriel.sotomayor@gmail.com"",""roxannedpmhnp@gmail.com"",""wdh.covid19@wyo.gov"",""cadeted@uvu.edu"",""allie.despirito@bd.com"",""support@trustwallet.com"",""cs@innerspacehealthcare.com"",""danjamiewaters@gmail.com"",""nishantsingh70@gmail.com"",""charles@eliasonfa.com"",""emma.johnson.hsh@gmail.com"",""gwadec@aol.com"",""info@wyomingeyesurgeons.com"",""valarie.samoy@va.gov"",""jharm@wyoming.com"",""kristen@medconpartners.com"",""dearjetblue@jetblue.com"",""lori.vanhout@siemens-healthineers.com"",""wsmith@sheridan.edu"",""ryan.winchell@hotmail.com"",""hibs96@yahoo.com"",""jamielynntaylor@yahoo.com"",""gordonwhendrickson@gmail.com"",""dajuarsa@gmail.com"",""byron.hutchinson@commonspirit.org"",""chad.farley@commonspirit.org"",""lindseyhjelm@gmail.com"",""davidtro2er56@gmail.com"",""kjane07@gmail.com"",""lindsaycarlsonklein@gmail.com"",""justinvaliquet@gmail.com"",""josiend247@gmail.com"",""cooperwjc@gmail.com"",""emilyhdenney@gmail.com"",""hillary.western@cuanschutz.edu"",""hglandau@gmail.com"",""teriridlon@gmail.com"",""etohme51@gmail.com"",""cameronkhor@gmail.com"",""jdougmuir@gmail.com"",""bdoughty41@gmail.com"",""ryan@eracrc.com"",""micahhoffmanmd@gmail.com"",""comforthines@gmail.com"",""ryan.grove30@gmail.com"",""lempka.alyssa@gmail.com"",""hfhkevin.w@gmail.com"",""tberrr21@gmail.com"",""mikole@bslo.com"",""wmcl321@aol.com"",""mmmwyo@aol.com""]",,https://www.facebook.com/SheridanWyoHospital,https://www.youtube.com/c/SheridanMemorialHospital,,,,
https://qckinetix.com/cheyenne/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,"[""store@qckinetix.com"",""dhenderson@qckinetix.com"",""contactqc@qckinetix.com"",""nicole.ramirez@qckinetix.com""]",,https://www.facebook.com/QCKHeadquarters,https://www.youtube.com/channel/UCWAI3qAY1mdzMB0kex6v7oA,https://www.instagram.com/qckinetix,,,https://www.tiktok.com/@qckinetix
https://www.cheyenneregional.org/location/cheyenne-medical-specialty-clinic/,"[""benefits@crmcwy.org"",""absence@standard.com"",""support@personifyhealth.com"",""customerservice@myakhipp.com"",""supporting@virginpulse.com"",""cheyenneregionalhim@crmcwy.org"",""hrleaves@crmcwy.org"",""enrollwyo@crmcwy.org"",""foundation@crmcwy.org"",""support@virginpulse.com"",""lyndsey.smith@crmcwy.org"",""deborah.lacey@crmcwy.org"",""stroke.program@crmcwy.org"",""charity.care@crmcwy.org"",""bestlifewellness@crmcwy.org"",""found@crmcwy.org"",""lifeclaims@voya.com"",""pasupport@rxbenefits.com"",""foundation@crmwy.org"",""financial.assistance@crmcwy.org"",""victoria.fry@crmcwy.org"",""brenna.heaton@crmcwy.org"",""dalenefrantz@crmcwy.org"",""pday@hollandhart.com"",""educationcouncil@crmcwy.org"",""stephen.stone@crmcwy.org"",""heidi.tatum@crmcwy.org"",""consumerprotection@tdi.texas.gov"",""navigatingdiabetes@crmcwy.org"",""steps2enroll@lfg.com"",""insutphin@hollandhart.com"",""danette.best@crmcwy.org"",""recruiting@crmcwy.org""]",https://twitter.com/crmcfoundation,https://www.facebook.com/crmcwy,https://www.youtube.com/user/CheyenneRegional,https://www.instagram.com/cheyenneregional,,,
https://cheyenneregional.org/provider/howard-charles-phd/,"[""absence@standard.com"",""benefits@crmcwy.org"",""support@personifyhealth.com"",""customerservice@myakhipp.com"",""supporting@virginpulse.com"",""cheyenneregionalhim@crmcwy.org"",""hrleaves@crmcwy.org"",""enrollwyo@crmcwy.org"",""foundation@crmcwy.org"",""brenna.heaton@crmcwy.org"",""support@virginpulse.com"",""lyndsey.smith@crmcwy.org"",""deborah.lacey@crmcwy.org"",""stroke.program@crmcwy.org"",""charity.care@crmcwy.org"",""bestlifewellness@crmcwy.org"",""found@crmcwy.org"",""lifeclaims@voya.com"",""pasupport@rxbenefits.com"",""foundation@crmwy.org"",""financial.assistance@crmcwy.org"",""victoria.fry@crmcwy.org"",""dalenefrantz@crmcwy.org"",""pday@hollandhart.com"",""educationcouncil@crmcwy.org"",""stephen.stone@crmcwy.org"",""heidi.tatum@crmcwy.org"",""consumerprotection@tdi.texas.gov"",""navigatingdiabetes@crmcwy.org"",""steps2enroll@lfg.com"",""insutphin@hollandhart.com"",""danette.best@crmcwy.org"",""recruiting@crmcwy.org""]",https://twitter.com/crmcfoundation,https://www.facebook.com/crmcwy,https://www.youtube.com/user/CheyenneRegional,https://www.instagram.com/cheyenneregional,,,
https://cheyenneregional.org/provider/tully-lindsay-pa/,"[""absence@standard.com"",""benefits@crmcwy.org"",""support@personifyhealth.com"",""supporting@virginpulse.com"",""hrleaves@crmcwy.org"",""enrollwyo@crmcwy.org"",""cheyenneregionalhim@crmcwy.org"",""foundation@crmcwy.org"",""customerservice@myakhipp.com"",""pasupport@rxbenefits.com"",""victoria.fry@crmcwy.org"",""educationcouncil@crmcwy.org"",""stroke.program@crmcwy.org"",""deborah.lacey@crmcwy.org"",""charity.care@crmcwy.org"",""bestlifewellness@crmcwy.org"",""found@crmcwy.org"",""lifeclaims@voya.com"",""foundation@crmwy.org"",""financial.assistance@crmcwy.org"",""dfs-cenregapp@wyo.gov"",""patientexperience@crmcwy.org"",""dalenefrantz@crmcwy.org"",""pday@hollandhart.com"",""stephen.stone@crmcwy.org"",""heidi.tatum@crmcwy.org"",""consumerprotection@tdi.texas.gov"",""navigatingdiabetes@crmcwy.org"",""steps2enroll@lfg.com"",""insutphin@hollandhart.com"",""danette.best@crmcwy.org"",""supplementalnewclaim@standard.com"",""recruiting@crmcwy.org""]",https://twitter.com/crmcfoundation,https://www.facebook.com/crmcwy,https://www.youtube.com/user/CheyenneRegional,https://www.instagram.com/cheyenneregional,,,
https://cheyenneregional.org/provider/caller-tracie-a-md-mph-faan/,"[""absence@standard.com"",""benefits@crmcwy.org"",""support@personifyhealth.com"",""customerservice@myakhipp.com"",""lyndsey.smith@crmcwy.org"",""supporting@virginpulse.com"",""hrleaves@crmcwy.org"",""cheyenneregionalhim@crmcwy.org"",""foundation@crmcwy.org"",""dfs-cenregapp@wyo.gov"",""navigatingdiabetes@crmcwy.org"",""support@virginpulse.com"",""educationcouncil@crmcwy.org"",""deborah.lacey@crmcwy.org"",""stroke.program@crmcwy.org"",""charity.care@crmcwy.org"",""bestlifewellness@crmcwy.org"",""found@crmcwy.org"",""lifeclaims@voya.com"",""pasupport@rxbenefits.com"",""enrollwyo@crmcwy.org"",""foundation@crmwy.org"",""financial.assistance@crmcwy.org"",""certifications@crmcwy.org"",""brenna.heaton@crmcwy.org"",""victoria.fry@crmcwy.org"",""dalenefrantz@crmcwy.org"",""stephen.stone@crmcwy.org"",""heidi.tatum@crmcwy.org"",""consumerprotection@tdi.texas.gov"",""steps2enroll@lfg.com"",""insutphin@hollandhart.com"",""danette.best@crmcwy.org"",""recruiting@crmcwy.org""]",https://twitter.com/crmcfoundation,https://www.facebook.com/crmcwy,https://www.youtube.com/user/CheyenneRegional,https://www.instagram.com/cheyenneregional,,,https://www.tiktok.com/@chey_life
https://northernlighthealth.org/Our-System/Northern-Light-Mayo-Hospital/Locations/Pain-Management,"[""clinicaleducation@northernlighthealth.org"",""ctcchallenge@northernlight.org"",""nlhpricetransparency@northernlight.org"",""training@terarecon.com"",""fluency.direct@mmodal.com"",""name@domain.com"",""klmarsters@gmail.com"",""homecaremedicalrecords@northernlight.org"",""scoventry@northernlight.org"",""salixmc@dlss.com"",""mailorder@northernlight.org"",""hremmc@northernlight.org"",""support@mylinks.com"",""lbolduc@northernlight.org"",""kdickison@northernlight.org"",""nwoodman@northernlight.org"",""donotreply@cernercentral.com"",""hrservicecenter@northernlight.org"",""northernlightmedia@northernlight.org"",""support@terarecon.com"",""betsy@downtownbangor.com"",""ctcchallenge@northernlight.orgor"",""acadiacommunitycareservices@northernlight.org"",""privacy@northernlight.org"",""talentacquisition@northernlight.org"",""info@coral.health"",""faulknerc@northernlight.org"",""tfitzpatrick@northernlight.org"",""kjstrout@northernlight.org"",""besmith@northernlight.org"",""jdoe@usm.edu"",""communitybenefit@emh.org"",""talent@northernlight.org"",""nondiscrimination@northernlight.org"",""derrick_yang@optum.com"",""vpusasupport@ge.com"",""noreply@iqhealth.com"",""hope.dhhs@maine.gov"",""dbanniftd@gmail.com"",""anthemquestions@northernlight.org"",""info@bethwrightcancercenter.org""]",,https://www.facebook.com/NorthernLightHealth,,,,,https://www.tiktok.com/@northernlighthealthme
https://cheyenneregional.org/provider/treptow-shannon-l-fnp/,"[""absence@standard.com"",""benefits@crmcwy.org"",""support@personifyhealth.com"",""customerservice@myakhipp.com"",""supporting@virginpulse.com"",""cheyenneregionalhim@crmcwy.org"",""hrleaves@crmcwy.org"",""enrollwyo@crmcwy.org"",""foundation@crmcwy.org"",""support@virginpulse.com"",""lyndsey.smith@crmcwy.org"",""deborah.lacey@crmcwy.org"",""stroke.program@crmcwy.org"",""charity.care@crmcwy.org"",""bestlifewellness@crmcwy.org"",""found@crmcwy.org"",""human.resources@crmcwy.org"",""lifeclaims@voya.com"",""pasupport@rxbenefits.com"",""foundation@crmwy.org"",""financial.assistance@crmcwy.org"",""brenna.heaton@crmcwy.org"",""victoria.fry@crmcwy.org"",""dalenefrantz@crmcwy.org"",""pday@hollandhart.com"",""educationcouncil@crmcwy.org"",""stephen.stone@crmcwy.org"",""heidi.tatum@crmcwy.org"",""consumerprotection@tdi.texas.gov"",""navigatingdiabetes@crmcwy.org"",""steps2enroll@lfg.com"",""insutphin@hollandhart.com"",""danette.best@crmcwy.org"",""recruiting@crmcwy.org""]",https://twitter.com/crmcfoundation,https://www.facebook.com/crmcwy,https://www.youtube.com/user/CheyenneRegional,https://www.instagram.com/cheyenneregional,,,
http://www.physiosportspine.com/,"[""physiosportspine@gmail.com""]",,https://www.facebook.com/physiosportspine,,https://www.instagram.com/physiosportspine,,,
http://midstatemedical.org/,"[""tina.fabiani@hhchealth.org"",""mmcchildbirthedu@gmail.com"",""oneforeveryone.2014@gmail.com"",""mmc.auxiliary@gmail.com"",""jaime.tagariello@hhchealth.org"",""medgroupcommunications@hhchealth.org"",""hhc.cvo@hhchealth.org"",""edemerchant@meridenct.gov""]",https://twitter.com/MidState,https://www.facebook.com/MidStateMedical,,,,,
http://www.northerncoloradopain.com/,"[""kragan@greeleytribune.com""]",,https://www.facebook.com/coloradopain,,,,,
http://www.wybackandneckclinic.com/,"[""kgoltz@hotmail.com""]",,https://www.facebook.com/wycliffanimalclinicofficial,,https://www.instagram.com/backandneckcenter,,,
https://www.yellowstonesportsmedicine.com/,[],,https://www.facebook.com/p/Yellowstone-Sports-Medicine-100063608517125,,,,,
https://wyospine.com/,"[""ladyspinedoc@gmail.com""]",,https://www.facebook.com/WYOSortho,,https://www.instagram.com/cowboyspine,,,https://www.tiktok.com/@nycspine
https://glenrockhealthcenter.com/,"[""aoviedo-lopez@glenrockhealth.com""]",,https://www.facebook.com/glenrockhealthcenter,,https://www.instagram.com/glenrocktownsquare,,,
https://www.premierboneandjoint.com/riverton,"[""info@premierboneandjoint.com"",""hrapplications@premierboneandjoint.com"",""preopgolf@premierboneandjoint.com"",""johnvhorbergmd@gmail.com"",""santa@premierboneandjoint.com"",""teamhorberg@gmail.com"",""ocrmail@hhs.gov""]",https://twitter.com/DavidFScottMD,https://www.facebook.com/premierboneandjoint,,https://www.instagram.com/premierboneandjointcenters,,,https://www.tiktok.com/@rogue_blonde88
https://www.fremonttherapygroup.com/,"[""staceyn@fremonttherapygroup.com"",""saratoga@fremonttherapygroup.com"",""compliance@usph.com"",""cassey@fremonttherapygroup.com"",""lynn@fremonttherapygroup.com""]",,https://www.facebook.com/FremontTherapyGroupLLC,,https://www.instagram.com/fremonttherapygroup,,,https://www.tiktok.com/@fremonttherapy
https://www.hillsdalehospital.com/services/pain-management/,"[""knewlon@hillsdalehospital.com"",""hrapp@hillsdalehospital.com"",""marketing@hillsdalehospital.com"",""jadams@hillsdalehospital.com"",""sfeltz@hillsdalehospital.com"",""ruralheathtoday@hillsdalehospital.com"",""jhodshire@hillsdalehospital.com"",""jrobertson@hillsdalehospital.com"",""donor@hillsdalehospital.com"",""mtipping@hillsdalehospital.com"",""mcarpenter@hillsdalehospital.com"",""physiciansbilling@symmetricrs.com"",""miscarriagecare@gmail.com"",""hillsdalesurgical@hillsdalehospital.com"",""donotreply@hchc.com"",""program.intake@usda.gov"",""fedosuk@gmail.com"",""hillsdalehsn@gmail.com"",""casavolunteercoordinator@gmail.com""]",https://twitter.com/hillsdalehosp,https://www.facebook.com/HillsdaleHospital,,https://www.instagram.com/hillsdalehospital,,,
https://www.hillsdalehospital.com/,"[""knewlon@hillsdalehospital.com"",""hrapp@hillsdalehospital.com"",""ruralheathtoday@hillsdalehospital.com"",""sfeltz@hillsdalehospital.com"",""jadams@hillsdalehospital.com"",""mtipping@hillsdalehospital.com"",""auxiliary@hillsdalehospital.com"",""marketing@hillsdalehospital.com"",""jhodshire@hillsdalehospital.com"",""jrobertson@hillsdalehospital.com"",""donor@hillsdalehospital.com"",""mcarpenter@hillsdalehospital.com"",""physiciansbilling@symmetricrs.com"",""miscarriagecare@gmail.com"",""hillsdalesurgical@hillsdalehospital.com"",""donotreply@hchc.com"",""program.intake@usda.gov"",""fedosuk@gmail.com"",""casavolunteercoordinator@gmail.com"",""hillsdalehsn@gmail.com""]",https://twitter.com/hillsdalehosp,https://www.facebook.com/HillsdaleHospital,,https://www.instagram.com/hillsdalehospital,,,
https://www.spinefitclinic.com/,"[""spinefitclinic@gmail.com"",""admin@user.org""]",,https://www.facebook.com/SpineFitClinic,,,,,https://www.tiktok.com/@yourpaindoctor04
https://www.premierboneandjoint.com/cheyenne,"[""info@premierboneandjoint.com"",""hrapplications@premierboneandjoint.com"",""preopgolf@premierboneandjoint.com"",""johnvhorbergmd@gmail.com"",""santa@premierboneandjoint.com"",""teamhorberg@gmail.com"",""ocrmail@hhs.gov""]",https://twitter.com/DavidFScottMD,https://www.facebook.com/premierboneandjoint,,https://www.instagram.com/premierboneandjointcenters,,,https://www.tiktok.com/@rogue_blonde88
https://www.bufordmaxwellclinicpc.com/,[],,https://www.facebook.com/bufordmaxwell,,,,,
https://www.denver-doctor.com/?utm_source=gmb_auth,"[""noahsinger1@gmail.com""]",https://twitter.com/jayparkinson,https://www.facebook.com/p/HealthFirst-Jonathan-Singer-DO-100051319969558,,https://www.instagram.com/denverskindoc,https://github.com/cloud-elements,,https://www.tiktok.com/@denverskindoc
https://www.ngpg.org/interventional-pain-medicine/buford,"[""mychart.support@nghs.com"",""diabetes.website@nghs.com"",""joy.ross@nghs.com"",""corporate.compliance@nghs.com"",""birmaherb@msx.upmc.edu"",""drjustinbarrettmd@gmail.com""]",https://twitter.com/myNGPG,https://www.facebook.com/myNGPG,https://www.youtube.com/c/NortheastGeorgiaPhysiciansGroup,https://www.instagram.com/myngpg,,,
https://www.treatingpain.com/buford/?utm_source=google&utm_medium=local&utm_campaign=buford,"[""team@treatingpain.com"",""compliance@treatingpain.com"",""sjadoo@treatingpain.com"",""slevine@treatingpain.com"",""lectures@treatingpain.com"",""ddavis@treatingpain.com"",""kdillinger@treatingpain.com"",""status@healthmark-group.com"",""rosenthal.davida@gmail.com"",""rrogers@nopaindr.com"",""asipp@asipp.org"",""rsvp@talloaksal.com"",""slparker7@gmail.com"",""brsubach@gmail.com""]",https://twitter.com/treatingpain,https://www.facebook.com/TreatingPain,,https://www.instagram.com/dr.dan_spinedoc,https://github.com/heal-data-stewards,,
https://www.treatingpain.com/friendship-surgery-center/?utm_source=google&utm_medium=local&utm_campaign=friendship-surgery-center,"[""team@treatingpain.com"",""compliance@treatingpain.com"",""sjadoo@treatingpain.com"",""slevine@treatingpain.com"",""dogden@treatingpain.com"",""jmangarelli@treatingpain.com"",""ddavis@treatingpain.com"",""nspccareers@treatingpain.com"",""status@healthmark-group.com"",""rosenthal.davida@gmail.com"",""asipp@asipp.org"",""rsvp@talloaksal.com"",""rrogers@nopaindr.com""]",https://twitter.com/treatingpain,https://www.facebook.com/TreatingPain,,https://www.instagram.com/dr.dan_spinedoc,https://github.com/heal-data-stewards,,
