id,title,city,state,website,phone,place_id
h1c9c5a8agah6ht9tj75n9hi,The Pain Center of Illinois-Division,Chicago,Illinois,https://www.paincenteril.com/,+1 312-624-8364,ChIJQyS4fBDTD4gRkGQZ8ZeHqDM
eexgo7j847l4nivnj9szjpzs,"Chicago Institute for Neuropathic Pain: Michael Rock, MD",Chicago,Illinois,https://www.chicagoneuropain.com/,+1 312-697-7102,ChIJ9UTf53rMD4gRTxm8_CAp9Lc
lhzmw7v5n1v8ud5qgcl3zwez,Pain Management at Northwestern Medicine Kishwaukee Hospital,DeKalb,Illinois,https://www.nm.org/locations/pain-management-at-nm-kishwaukee-hospital?utm_source=yext&utm_medium=other+location&utm_campaign=online+listings&y_source=1_ODMyNDQ2Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 815-766-9882,ChIJb3iqwNcrD4gR8_dtBTqnUuA
u6qxaover8okmw2fzc18ugai,MAPS Centers for Pain Control,Des Plaines,Illinois,https://www.mwpain.com/,+1 773-917-8400,ChIJ2yZAR_e3D4gRiGNxbhpotW4
by5rdm0oxyz7j54drdwmf3ku,Comprehensive Pain Management Group,Des Plaines,Illinois,http://cpmgpain.com/,+1 847-470-8740,ChIJGeBN75bID4gRbAoku5c8DpM
qatrlj1s6gpztq7od6i6qr31,Premier Pain and Spine,Downers Grove,Illinois,https://www.ppschicago.com/,+1 847-519-4701,ChIJzRR87QFODogRAedOP-lDfwc
h05v2nms1cpj26awozyvcxyb,Illinois Pain & Spine Institute,Elgin,Illinois,https://illinoispain.com/locations/elgin/,+1 847-289-8822,ChIJ_5MX6ZcFD4gRS_mqOTFsnmI
r7frh2zkxb5kpq8otd434wbo,Integrated Pain Management: Dr. Tian Xia,Elgin,Illinois,https://www.chicagopaincontrol.com/elgin-office,+1 847-697-3472,ChIJgfV9toAFD4gRLQSo0AsGSV0
nxssl3a7urowcdcr4l74plsf,"Neal Shah, MD",Elgin,Illinois,https://www.orthoillinois.com/find-a-provider/pain-management-specialist-dr-neal-shah/,+1 815-398-9491,ChIJicP4FukRD4gR4tCwLb98yMA
otmu9cseboeiku4tc7vg8yma,"Ankur P. Dave, MD",Elk Grove Village,Illinois,https://healthcare.ascension.org/find-care/provider/1063705259/ankur-dave?utm_campaign=gmb-website&utm_medium=organic&utm_source=google,+1 847-981-3630,ChIJ2UcOfSGuD4gR3RAc08kpWkk
cozgcuglidpulo47tbpuojb2,Integrated Pain Management: Dr. Tian Xia,Elmwood Park,Illinois,https://www.chicagopaincontrol.com/elmwood-park-office,+1 312-500-3842,ChIJNbNoZBrLD4gRbYU4UajNRWo
pg9r7xqoqx17flnsstqwfxxo,Pain Management Institute,Frankfort,Illinois,https://www.chicagostemcelltherapy.com/,+1 815-412-6166,ChIJhaIVXVdrDogR9C4HhDWwBAo
xo9ohv2n87u20lbkovljqjlh,MAPS Centers for Pain Control,Franklin Park,Illinois,https://www.mwpain.com/,+1 773-917-8400,ChIJmTLOupy1D4gRe95mZLt-hjI
e8sdlt4l0xpa8yojwq5q9xkp,Revitalize Medical Center| Integrative Holistic Pain Clinic,Glenview,Illinois,http://www.revitalizemedcenter.com/,+1 847-834-4018,ChIJxaqsWVPRD4gRRCCDDLf74zs
i1zgbsr29gzlzv4upqv9sgo8,Pain Relief Institute - Glenview,Glenview,Illinois,https://www.painfreepainrelief.com/,+1 847-220-4536,ChIJzU9Oeq_HD4gRcAUSJKdE6_w
p1e115xxqrh7l68sa1pv1y61,IBJI Pain Management Offices - Glenview,Glenview,Illinois,https://www.ibji.com/locations/glenview-pain-management-clinic?scct=PN7c03417601b63a6e2072d95cb0ad5580&utm_source=gmb&utm_medium=yext,+1 847-994-4116,ChIJKeQIb2XHD4gR-nKlYsvwKR4
jme5idnz9kx95yzz8hcwnly4,MAPS Centers for Pain Control,Hazel Crest,Illinois,https://www.mwpain.com/,+1 773-917-8400,ChIJyQLFNzYZDogRBXVdXSapvnI
vtoo0u1wosjte2e3p0xpdfop,Advocate South Suburban Pain Management Center,Hazel Crest,Illinois,https://care.advocatehealth.com/locations/advocate-south-suburban-pain-management-center-hazel-crest,+1 708-213-3328,ChIJVelUI5oZDogRY1zW7bY0DWA
u87j4jnecmwmkkl8b3gnq4l0,Modern Pain Consultants,Hinsdale,Illinois,http://www.nomorepain.org/,+1 708-482-4500,ChIJzStrKt6YDogROWw5b0kGKQg
shfp10bf1vn5zkqa3lpkdjtf,Chicagoland Pain Management,Hinsdale,Illinois,http://www.chicagolandpainmanagement.com/,+1 630-856-6825,ChIJ1QrptFlJDogRiQtvzaDMHkk
qflj4im6v7lhpgq6s7p2a606,Pain & Spine Institute,Hinsdale,Illinois,https://www.pain-spine.com/,+1 630-226-1130,ChIJESQAu1lJDogRdtJZbjeJn0E
n8o6kktx2i0pqsspqtgxsb67,Pain Therapy Associates,Hoffman Estates,Illinois,https://painhelp.com/?utm_source=gmb&utm_id=organic,+1 847-750-3917,ChIJLd-i3dmuD4gRCvOYZxkPu08
lt2q26tzisasjknoihnmu3yy,Illinois Pain & Spine Institute,Itasca,Illinois,https://illinoispain.com/locations/itasca/,+1 630-748-3300,ChIJcaonpOSxD4gRhwjU04FOAx4
vvbd1ev3eg12zfkjk5dfl7v0,Dr. Ikenna Okpareke,Joliet,Illinois,http://www.heartlandcardio.com/,+1 815-729-0450,ChIJ5-riGaJhDogREu8dTbwJcQM
lh6txzt5m4ex28d2auyd4s66,Pain & Spine Institute,Joliet,Illinois,http://www.pain-spine.com/,+1 815-729-0700,ChIJ57eMpb1hDogRbxwnzbesjrc
wj46tmm2pcxpr3zpyqaysnkl,Integrated Pain Management: Dr. Tian Xia,Joliet,Illinois,https://www.chicagopaincontrol.com/joliet-office,+1 779-204-5242,ChIJUaJcmxNhDogRxQdVRA8OBz0
tr2ut6ip4iglx76ejeaimma3,"Holistic Science Pain Clinic, LLC.",Joliet,Illinois,http://holistic-science.com/,+1 815-725-7200,ChIJq6AgcOthDogRFYPt-gNfZl8
xpfdtrca7j61ir52eircrr96,"Joel See, MD",Joliet,Illinois,https://www.dulyhealthandcare.com/physicians/joel-see-md,+1 630-469-9200,ChIJeylMU9JhDogR0MsYWf54GQ8
hgrl18mrh34a6voeyqqjezg5,Ascension Saint Joseph - Pain Care Joliet,Joliet,Illinois,https://www.primehealthcare.com/locations/?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 815-729-0450,ChIJc3WKFhxhDogRaeaFKMH2UDA
mq9uj1aiaokmcwzsykmpkw02,Expert Pain Physicians - La Grange,La Grange,Illinois,http://www.expertpainmd.com/,+1 708-981-3901,ChIJnQQYgqRJDogRl724rnXTWCM
dxo3bkcdba90v4laycnnm9d4,Illinois Pain & Spine Institute,Libertyville,Illinois,https://illinoispain.com/locations/libertyville/,+1 847-984-2500,ChIJ47bVK5WWD4gR1tgYKCoT_8w
g0tjsj8i3beh65s50bapu6u1,Innovative Pain Specialists,Libertyville,Illinois,http://www.ipsillinois.com/,+1 847-593-6800,ChIJQXiG-v6XD4gRjY-D_wYPl1Q
p47nl2qgb1uomid1m7o55f9s,Advocate Medical Group Pain Management,Libertyville,Illinois,https://care.advocatehealth.com/locations/advocate-medical-group-pain-management-libertyville,+1 847-279-0061,ChIJbRStK5WWD4gREMTn-gidICo
w9ejeynmowwe5bg9prp4tykm,PrairieShore Pain Center,Lincolnshire,Illinois,http://prairieshorepaincenter.com/,+1 847-883-0077,ChIJ21ngkgm-D4gRn3jXEmjZm7g
mdktn1up3bvklyp21mpt4cb6,Chicago Pain And Wellness Institute,Lombard,Illinois,http://chicagopwi.com/,+1 708-244-7246,ChIJTVYnU8tSDogRwNWdMOlHjGQ
tchp38f4vt8r4s7oxs107e13,Integrated Pain Management: Dr. Tian Xia,Lombard,Illinois,https://www.chicagopaincontrol.com/lombard-office,+1 224-365-8112,ChIJZ8FhXIBNDogRjWYjUH7DXa0
nb7wdc28rnysobohxzb8h2xv,Dr. Joseph D. Belmonte,Lombard,Illinois,http://chicagopwi.com/,+1 708-244-7246,ChIJZSF2eyGuD4gRd8vrvlzPo5U
t33l4abra9o0vaidzj7z8i2y,Illinois Pain & Spine Institute,McHenry,Illinois,https://illinoispain.com/locations/mchenry/,+1 815-363-9595,ChIJY5VlmnNxD4gRwHHcz8AN2qo
x3hu4s5x8b4pcia1sfsb0yyp,UnityPoint Health - Trinity Pain Management Clinic - Moline,Moline,Illinois,https://www.unitypoint.org/locations/unitypoint-health---trinity-pain-management-clinic---moline?utm_source=gmb&utm_medium=web&utm_campaign=brandify,+1 309-779-2840,ChIJ85cm63Yz4ocRWzdgGvBO__E
p1y7gl3w4qhgfqjnl90hngci,"Sanjay Sundar, M.D.",Moline,Illinois,"https://www.qcora.com/physician/sanjay-sundar/?utm_source=GMBSocialClimb&utm_medium=SanjaySundar,M.D.",+1 563-322-0971,ChIJD8Ct5YEz4ocRdi9FByGIGDw
jbjn92e9n3bn64e7784eu8zf,Northwestern Medicine Pain Management Naperville,Naperville,Illinois,https://www.nm.org/locations/pain-management-naperville?utm_source=yext&utm_medium=gmb+location&utm_campaign=online+listings&y_source=1_MTAyMTEzMTA2NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 630-933-2726,ChIJo1pFrlX5DogRPjmE7dEhlTg
uomxqchacvhb18uljiyyna1z,Center For Pain Management,Naperville,Illinois,http://www.centerforpainmanagement.com/,+1 630-778-4774,ChIJmU2_Zn9YDogR6X4lH_Wz91Y
rw1q9rpii4sgitg16b78mnb3,Neuragenex - Pain Management Clinic - New Lenox,New Lenox,Illinois,https://neuragenex.com/illinois/new-lenox/,+1 815-527-6411,ChIJiZRZBpppDogRBft4TLAujLI
nzj7uxehndp9679naf4j8i1k,Modern Pain Consultants,New Lenox,Illinois,http://www.nomorepain.org/,+1 833-465-7246,ChIJWchb7NJpDogRH1QhFUWUz-A
zrs8gsp7wh3hlc09iomqf374,Global Pain & Spine Clinic,Niles,Illinois,https://www.globalclinic.com/,+1 847-299-7000,ChIJd-YPWnTID4gRyQcwyQw0sw8
i2cromk0zwdhapph8l7lct42,OSF Pain Center,Normal,Illinois,https://www.osfhealthcare.org/st-joseph/services/pain-management/?utm_campaign=gobu&utm_source=google&utm_medium=referral&utm_content=loc,+1 309-661-6250,ChIJncs8GXh6C4gRXMyHpPOT6aY
qfcl4fastfej8j26xsbse1uz,TOP Pain Center,North Aurora,Illinois,http://www.toppaincenter.com/,+1 630-809-9707,ChIJaSriyPLkDogR56HBGQQKIe4
mgao8l0moqxovuuwxss7qjv7,Pys Headache and Pain Clinic,Northfield,Illinois,http://michaelpys.com/,+1 847-770-3332,ChIJA_Nkjl_GD4gRImHtUb9UNv4
q4f77ncf1lkv7jbfq76xwv3w,"Advanced Pain Consultants, S.C.",Oak Brook,Illinois,http://apcnopain.com/,+1 630-607-1000,ChIJU7h4LnZMDogRW0cghKIDcQg
ad9x4gx9cm438dkih4lk3ntw,"Advanced Pain Consultants, S.C.",Oak Lawn,Illinois,http://www.apcnopain.com/,+1 630-607-1000,ChIJNUMzn-I7DogRORIis6Bp26E
imth0ixz6484i7c11g46xjjj,Advocate Christ Pain Management Center,Oak Lawn,Illinois,https://care.advocatehealth.com/locations/advocate-christ-pain-management-center-oak-lawn,+1 708-684-4684,ChIJpeDp43E7DogRosw1Ejq6h6c
mk7vg7bxh7ixbdieckl54uv7,The Pain Center of Illinois - Oak Park,Oak Park,Illinois,https://www.paincenteril.com/,+1 708-613-5471,ChIJ8b9lATs1DogR85Dur_49_O4
t7g7jrxvqgb0weo44fc838rp,University Pain Center - Oak Park,Oak Park,Illinois,https://www.rushpaincenter.com/?utm_source=GMBSocialClimb&utm_medium=UniversityPainCenter-OakPark,+1 312-376-3186,ChIJB-PpNug0DogRT258HVyOXzg
o9b9nycvtvvtaxr9kjtkn9fz,"From Pain To Wellness, LLC",Oakbrook Terrace,Illinois,http://frompaintowellness.com/,+1 630-627-7500,ChIJyakSwrtNDogRxrl4_DRCFe4
z1r6wjqfw7yto2oznc85xlr7,Pain Specialists of Greater Chicago,Orland Park,Illinois,http://www.painchicago.com/,+1 630-371-9980,ChIJa8vx4nxADogRBWoikNCa0m4
sjwq83r59lq34rxshn99tkrr,"Pain Management Clinic, a service of Horizon Health",Paris,Illinois,https://www.myhorizonhealth.org/services/pain-management/?utm_source=GMBSocialClimb&utm_medium=PainManagementClinic,+1 217-466-4226,ChIJobteEkCYcogRk1os4b56S-c
sfelpvor5w1gelh0je2oq6nh,OSF Central Illinois Pain Center,Peoria,Illinois,https://www.osfhealthcare.org/saint-francis/services/specialty/pain-center/?utm_campaign=gobu&utm_source=google&utm_medium=referral&utm_content=loc,+1 309-683-5094,ChIJVwuJNixdCogR3aS6-SiBzII
g6a8s3k9gbzl921dp60wnrqb,SuperiorMED,Peoria,Illinois,https://superiormedpeoria.com/,+1 309-682-9000,ChIJ79iYvL5bCogR4trxEKbN9Tw
puj1z3xt75y991l8txxn7m31,"Avni Gupta, MD",Peoria,Illinois,https://doctors.unitypoint.org/provider/Avni+Gupta/1165024?utm_source=gmb&utm_medium=web&utm_campaign=brandify,+1 309-672-5950,ChIJx8ySaXJZCogR2kN-bTFLEmE
m95z7wz5fn7y1oh6t20nqjb2,Medical Pain Management,Rockford,Illinois,http://www.medicalpain.com/,+1 815-397-8400,ChIJa0-v9he5CIgR6xlpU-1t07k
q596co54hr5ghoglhwak2lme,Rockford Pain Center,Rockford,Illinois,http://www.rockfordpaincenter.com/,+1 815-316-7300,ChIJbSryBYO5CIgR72YyBJNA-tM
d45amc3tk8nrn6ko2xx4kqih,Rockford Pain Management,Rockford,Illinois,https://www.rpmpain.com/,+1 815-420-8305,ChIJ7U5t8Nq7CIgR0YOsa8eEXCE
jghn0d7g8z4w8s4jxr283s3p,Pain Management at Northwestern Medicine Valley West Hospital,Sandwich,Illinois,https://www.nm.org/locations/pain-management-at-nm-valley-west-hospital?utm_source=yext&utm_medium=other+location&utm_campaign=online+listings&y_source=1_ODMyNDQ1OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 815-766-9882,ChIJxxXWyxbGDogReeE0m0SYLKk
sokz8nvo2i1tcmgnq864zbsa,Premier Pain and Spine,Schaumburg,Illinois,https://www.ppschicago.com/locations/schaumburg/,+1 847-519-4701,ChIJi1Zy-4CvD4gRTebcNPEY8f0
mofbgasla8gsc4z6ld8ut4ik,Chicago Interventional Pain Medicine,Schaumburg,Illinois,https://chicago-painmanagement.com/,+1 630-372-5801,ChIJe3DB7nOvD4gRUy0nIacyYeU
lmxgn81jkk658dyjjrgex4dd,"Algos Pain and Spine Care - Dan Cha, MD",Skokie,Illinois,https://www.algospaincare.com/,+1 224-998-0900,ChIJ-7LNXIXPD4gRlwHZj-PPVKA
ezw8h1hklo0bd88kc0fqbeui,Memorial Pain Clinic,Springfield,Illinois,https://www.memorial.health/?y_source=1_MTU0MzQ5NDEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 217-788-3792,ChIJ1d82ItA5dYgRtex3z0IclkQ
b7np13pi6b0hdzh4jubbuk0x,Illinois Pain & Spine Institute,St. Charles,Illinois,https://illinoispain.com/locations/st-charles/,+1 331-200-1090,ChIJdx14WEIdD4gR4RKH1EH-HMs
uzzl7utv1odiiha3jxg7v551,Southwest Pain Center,Tinley Park,Illinois,https://www.southwestpaincenter.com/,+1 708-550-3999,ChIJlYIJoRA_DogRWiKa75JDF7A
gguvvagfdzsqo5lqhe9wjcj0,OSF Pain and Spine Center,Urbana,Illinois,https://www2.osfhealthcare.org/locations/osf-pain-and-spine-center-urbana-176735,+1 217-337-3045,ChIJxX56WFbXDIgRYmVyGHNiPbA
qqx2zqy53bvkmp90etvezw69,University Pain Centers at Westchester,Westchester,Illinois,http://www.universitypaincenters.com/?utm_source=GMBSocialClimb&utm_medium=UniversityPainCentersatWestchester,+1 708-483-8550,ChIJOQeu7rNLDogRJzDGP4cvLDU
f1tp77n8aiwfqxj95f1unovb,"Chicago Pain Relief, PC: Shivani Chadha, MD",Willowbrook,Illinois,https://www.cpr4pain.com/?utm_source=gmb_auth,+1 630-537-1125,ChIJl9iOwTlPDogR_2YT4mM8tZs
u9m6mix23fo0fvldhhkhh0c1,Northwestern Medicine Central DuPage Hospital -Pain Management Clinic,Winfield,Illinois,http://www.cdh.org/Medical-Services/Services-A-Z/Pain-Management-Clinic.aspx,+1 630-933-2726,ChIJu8TcsHFVDogRPDzbjwGr8Zo
ziuao3h6n7nl5kd6tnoeo5mj,MAPS Centers For Pain Control,Woodridge,Illinois,https://www.mwpain.com/,+1 773-917-8400,ChIJ__9zNnNQDogRAR9X7P7j7YY
i6jcd2e521c85f8ve9i16eqv,Dr. Andrew Cook,Avon,Indiana,http://www.indypain.com/,+1 317-706-7246,ChIJqexfe7-vbIgRqaMasvrGvHA
suj6v2ufz3t6osd95mbbugst,IU Health Pain Center,Bloomington,Indiana,https://iuhealth.org/find-locations/iu-health-pain-center-bloomington?utm_source=Google&utm_medium=Yext&y_source=1_MTE5NDIzMzgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 812-353-2700,ChIJCdY0q6RlbIgR-1nPzpEY-0s
wdrq8up3x0k1gqac11nghxgr,"Johnathon P. Shaffer, MD - IU Health Pain Center",Bloomington,Indiana,https://iuhealth.org/find-providers/provider/johnathon-p-shaffer-md-1777448?utm_source=Google&utm_medium=Yext&y_source=1_MzQyOTUzMjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 812-353-2700,ChIJlS8l765lbIgRBLuYPZFqIQE
v8yfo378tgo4ahh29nlng3p7,"Dr. Brian Adams, MD",Bloomington,Indiana,http://www.indianaspinegroup.com/adams,+1 812-650-0500,ChIJheKO58xnbIgR7TgOXWX2GPg
bctbtj7ntuvgpdkaxpsqcad6,Wellspring Pain Solutions,Bloomington,Indiana,https://wellspringpainsolutions.com/wellspring-pain-solutions-bloomington-in/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=gmb_IN_bloomington,+1 812-269-7674,ChIJB1NczqYKa4gRdQ-Ez1Fn8kU
mz06r0etlztxtdnvtbo7fd4b,"Sage Interventional Pain Medicine, LLC",Bluffton,Indiana,http://sageipm.com/?utm_source=gmb&utm_medium=referral,+1 260-366-4900,ChIJJeLvW7qRFYgRO0GeECczIZQ
hqzg35rwfmpl956jxun2fmav,"Dr. Christopher Doran, MD",Carmel,Indiana,https://www.goodmancampbell.com/,+1 317-396-1300,ChIJ14jn0NlQa4gRJXh9DtTIl1Y
z8a09oea0an4q85pmn8m11me,American Pain Consortium,Carmel,Indiana,https://americanpainconsortium.com/?utm_source=GMB&utm_medium=organic&utm_campaign=carmel,+1 317-706-7246,ChIJ1ULnEousFIgRd66B-quOOco
xgb5spbos7as1iuz7eo1s0n7,"Dr. Jose C. Vitto, MD",Carmel,Indiana,https://www.indianaspinegroup.com/vitto/,+1 317-893-1202,ChIJq0jXvz-sFIgRLFGmVcVS-7Y
x11ygxharh8p2g766c5ba884,"Dr. Kevin E. Macadaeg, MD",Carmel,Indiana,https://www.indianaspinegroup.com/macadaeg/,+1 317-228-7000,ChIJWRZJIbhUa4gRbTCb5EOAJZk
zxztbgceg0bqzwxkofd9nx6m,"Dr. John W. Arbuckle, MD",Carmel,Indiana,https://www.indianaspinegroup.com/arbuckle/,+1 317-228-7000,ChIJGUw-dT-sFIgR9pyQKF4_Ens
zj1jobip0z9p2tz884fbe9ad,"Robert D. Funk, MD",Carmel,Indiana,https://www.indianaspinegroup.com/funk/,+1 317-228-7000,ChIJdVcyvj-sFIgRHe4tvHISC5w
gj1rfkyqhgh63uvmme0jzmz0,"Dr. Neil D. Farren, MD",Carmel,Indiana,https://www.indianaspinegroup.com/farren/,+1 317-564-6800,ChIJ7Sz2ZAWtFIgRc7fcCKWyC2s
p9i37wbq9ydkpc8xbvlntl1o,Center for Pain Management,Carmel,Indiana,http://www.indypain.com/,+1 317-706-7246,ChIJZYq4YeytFIgRzrRRH7MypYo
ndnc64w5h28mn3e0a6yjsjvf,"Indiana Spine Group: Jonathan Gentile, MD",Carmel,Indiana,https://www.drgentilemd.com/,+1 317-316-8727,ChIJdVcyvj-sFIgR8SC06qEeLCw
izz30fg2n9dtposs0hjxjjz9,Midwest Interventional Spine Specialists,Chesterton,Indiana,https://spinecaremw.com/,+1 219-836-7246,ChIJO68fF9miEYgRu8KTYtMf1Po
uxc9hwgca7dqev9m7w7lhd48,"Heather A. Nath, M.D.",Chesterton,Indiana,https://www.lbji.com/doctors/heather-nath-md,+1 219-921-1444,ChIJr-DGgb2iEYgRixx5FaGE4w0
il3txyof3ic5zk75ig0082t8,"Dr. Arman Borhan, MD",Columbus,Indiana,http://www.wellspringpainsolutions.com/,+1 812-376-0700,ChIJhemFtmaga4gRutdvMyPn8-E
oqlmbzlpyd4ugr8ch1auqb0i,Wellspring Pain Solutions,Columbus,Indiana,https://wellspringpainsolutions.com/wellspring-pain-solutions-columbus-in/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=gmb_IN_columbus,+1 812-376-0700,ChIJq6ral2aga4gRInPWQwX8OtY
mkj8c3ylj47wnigq93qjc9pu,APAC Centers For Pain Management,Crown Point,Indiana,https://apacpain.com/,+1 219-488-0154,ChIJZ2vfHdbxEYgRAfE7-Z7FC_8
gxxi9379bhp57ewcpfao0lfv,APAC Centers for Pain Management,Dyer,Indiana,https://apacpain.com/,+1 219-488-0154,ChIJ6csWJ03hEYgRFApiS-U_e0Y
jpwx9jvoetgbccysig5rzq15,OSMC Pain Management Center,Elkhart,Indiana,http://www.osmc.com/,+1 574-264-0791,ChIJZzU4f6ncFogReqUB-ObNNRc
j08628jfopokdscq95t92rnp,Medical Pain Clinic,Evansville,Indiana,http://www.medicalpainclinic.com/,+1 812-425-2662,ChIJu8JI1S8rbogRnKPssqFHK6c
l2fp0ckeu9kic4tsgomii3kw,Deaconess Comprehensive Pain Center - West,Evansville,Indiana,https://www.deaconess.com/Services/Pain-Management,+1 812-450-7246,ChIJ7z8vNWjTcYgRZoncjXSml1c
a0xblwfbtps38ig02g650fq3,Center for Pain Management,Evansville,Indiana,http://www.evansvillepain.com/,+1 812-437-7246,ChIJnyAcxkYrbogR7daYapX_Uec
kd45g25lv51tfcn9e33h1fo8,MEDICAL PAIN CLINIC,Evansville,Indiana,http://www.medicalpainclinic.com/,+1 812-425-2662,ChIJPxpqBBDVcYgRjq3C5xMvTHI
hoq6npq7rlpicytkldqu07rq,"Indiana Spine and Pain Institute: Mansoor Khan, MD",Evansville,Indiana,https://www.americanpainconsortium.com/find-a-provider/mansoor-khan-md/,+1 812-437-7246,ChIJ01GBnygrbogRUGXFlkoOnac
dwipcwz45vwwg2o1g38qhlze,"Pain Management Centers of America - Evansville, IN",Evansville,Indiana,https://pmcoa.us/,+1 812-477-7246,ChIJJ5yc3tcqbogR9LtDdyQMPQI
lcatkq823jcigv35j40zmp09,"Dr. Randall J. Franiak, MD",Fishers,Indiana,https://www.centralindianapain.com/,+1 317-572-2240,ChIJ7987aQWzFIgRvIOIz1ZsnmQ
j8wf9dufg4kyl1vlk2u9gegq,Summit Pain Management - Main Office,Fort Wayne,Indiana,http://www.summitpainfw.com/,+1 260-748-3650,ChIJVcX95wEIFogRglBAX9RgKqY
i2ylehl85ir6e8kl9lwz9tpd,"Pain Management Associates,PC",Fort Wayne,Indiana,http://painmanagementfw.com/,+1 260-490-2525,ChIJVWr1hKriFYgRO7929cKUgFk
q2z9l10t291x29ezs7gjd0p0,Pain Care Services,Franklin,Indiana,https://www.johnsonmemorial.org/comprehensive-pain-services,+1 317-346-3133,ChIJSWTqijRva4gRYLRrDPWd8FA
shhd3sndic3iqv9ts26786xt,Hancock Pain Management Center,Greenfield,Indiana,https://www.hancockhealth.org/location/hancock-pain-management-center/,+1 317-468-4090,ChIJfzf0IZwva4gRg2DpJXJ_zJg
pwfejke7burvt7dup0gbyvjn,Dr. Gregory Masimore,Greenwood,Indiana,https://splinternetmarketing.com/local-pros/indiana/greenwood/dr-gregory-masimore/,+1 317-346-7246,ChIJ_____2pva4gRWflH-IDbasM
p7l9ouq2c50vm5oj6qagav6q,Opioid Management Group,Greenwood,Indiana,https://www.opioidmanagementgroup.com/,+1 317-560-4300,ChIJuYAeG8tda4gRnYWlnzr0teI
v1wfag4n7d42f2dveywkx8me,Feng Simon F MD,Greenwood,Indiana,https://splinternetmarketing.com/local-pros/in/greenwood/feng-simon-f-md-2/,+1 317-560-4300,ChIJCS1ayd9na4gRfpfqeWK6UrA
pttkhgtmqpv7k95343e6auig,"Scott Kim, MD",Greenwood,Indiana,https://www.indypain.com/,+1 317-706-7246,ChIJ6XtzFdNca4gRtJLcsxlA-DM
nqbo22nwyylitgp4l32ls2a2,"Ramesh Kanuru, MD",Highland,Indiana,https://www.painkanuru.com/?utm_source=gmb_auth,+1 219-838-1100,ChIJx2sOqkDnEYgRDjttA_egsDI
qene7oe7yfi5q7z5f4r2ybir,Centers for Pain Control and Vein Care,Hobart,Indiana,https://www.discover-cpc.com/,+1 219-476-7246,ChIJQ-Lr7AnrEYgR8tSJYtw4i-Q
a88iwkwpreuhf3j30vk30mdk,"Advanced Pain Care MD, PC",Hobart,Indiana,https://advancedpaincaremd.com/,+1 219-942-7100,ChIJ7xh5egnrEYgROaDhFloq0gM
k2r575xvw2jwe43lfoy2qmns,Pain Center-St Mary Med Center,Hobart,Indiana,https://www.stmaryhealthcare.org/,+1 219-947-6695,ChIJ_0GYcAnrEYgRe7iGaTpsXdg
yrqawv95vb1ac1clkoon6c4e,Center for Pain Management,Indianapolis,Indiana,http://www.indypain.com/,+1 317-706-7246,ChIJ_0gMHEtTa4gRawK4DdwtdcU
eh7anrhwexow1gk8mqfr9m80,"Edward J Kowlowitz, MD",Indianapolis,Indiana,https://www.indypain.com/?y_source=1_MTM1Mzk4NDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 317-706-7246,ChIJ_0gMHEtTa4gRNXzIjaxCoCY
tucns07w7ujwqowy9pntd28j,Indiana Neurology and Pain Center,Indianapolis,Indiana,https://www.indiananeurologyandpain.com/?utm_source=gmb_auth,+1 317-939-6100,ChIJVVUVnJGpbIgRt5c-Mu8N_kc
mjio4aj64cxgneb24sf5tks8,Samiullah Kundi MD,Indianapolis,Indiana,https://www.indiananeurologyandpain.com/,+1 317-348-3622,ChIJZT-mspVNa4gR0rSRtC2mYhI
s3zpuj4htdfrt5ju96qehf48,Indiana University Pain Clinic,Indianapolis,Indiana,http://iuhealth.org/,+1 317-944-2891,ChIJmYHhajVXa4gRknNXyiAM2oo
dpn4kprvots5y7xylnka6nfu,"Dr. Lydia H. Ferrell, MD",Indianapolis,Indiana,https://splinternetmarketing.com/local-pros/indiana/indianapolis/dr-lydia-h-ferrell-md/,+1 317-887-4668,ChIJhZMtRvhca4gRKI5L22tdcMI
dzw2rhh7m0ynmmuszpx27f2o,"Jocelyn Bush, MD",Indianapolis,Indiana,http://www.indypain.com/,+1 317-706-7246,ChIJ_0gMHEtTa4gRjPg4WAvf2cQ
cvg6iqxkpjt3pa17a6jc2ppx,"Ashley Tolbert, MD",Indianapolis,Indiana,https://www.indypain.com/,+1 317-706-7246,ChIJVScey59Ta4gRzHL0JJaz_DU
hymt0q6f3uv6oz83za2bula4,Indiana Neurology and Pain Center,Indianapolis,Indiana,https://www.indiananeurologyandpain.com/?utm_source=gmb_auth,+1 317-939-6100,ChIJB8ecorxNa4gR144Lx0TfEy4
uo3kmzu4ozg8fqu8ok0n690f,Samiullah Kundi MD,Indianapolis,Indiana,https://www.indiananeurologyandpain.com/,+1 317-939-6100,ChIJYQTRRZqpbIgRGMSBx7vGAXw
