Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
us,disc degeneration,,,,,,2900,71,0.00,0.00,22200000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Video","0.44,0.53,0.53,0.53,0.66,0.53,0.53,0.53,0.44,0.66,0.44,0.53",75,,
us,intercostal pain,,,,,,2900,27,1.07,0.01,3270000,Informational,"Image Pack, Video, Image, People Also Ask, Related Searches, Things To Know, Discussions And Forums, AI Overview","0.80,0.80,0.66,0.80,0.80,0.80,0.66,0.80,0.66,0.66,0.80,0.66",75,,
us,medicine for nerves pain,,,,,,2900,46,0.99,0.97,76700000,Informational,"Video Carousel, Discussions And Forums, AI Overview, People Also Ask, Related Searches, Image Pack, Site Links, Video, Image","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.81,1.00,0.01",20,,
us,muscle relaxer for back pain,,,,,,2900,72,0.00,0.00,6540000,Informational,"Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask","0.36,0.43,0.43,0.65,0.65,0.65,0.81,1.00,0.54,0.54,0.65,0.65",20,,
us,neck and shoulder ache,,,,,,2900,46,0.71,0.90,94500000,Informational,"Site Links, Related Searches, Image Pack, Video, Image, Video Carousel, People Also Ask, Discussions And Forums, AI Overview","0.03,0.02,0.00,0.00,0.01,0.08,1.00,0.00,0.10,0.66,0.36,0.01",20,,
us,nerve block procedure,,,,,,2900,43,0.00,0.00,101000000,Informational,"Video Carousel, Related Searches, Things To Know, Image Pack, Image, People Also Ask, AI Overview, Site Links, Video","0.82,0.82,0.82,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.82",20,,
us,nerve deadening injections,,,,,,2900,17,1.42,0.07,567000,Informational,"Image, Related Searches, Discussions And Forums, AI Overview, Site Links, Video","0.03,0.02,0.03,0.81,1.00,0.36,0.54,0.00,0.13,0.43,0.81,0.66",20,,
us,neuropathic physiotherapy,,,,,,2900,45,0.00,0.00,4910000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Local Pack","0.04,0.01,0.10,0.54,0.66,0.19,1.00,0.00,0.05,0.19,0.00,0.00",75,,
us,pain in lower back causes,,,,,,1900,71,0.00,0.00,542000000,Informational,"Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.44,1.00",90,,
us,pain relief neck,,,,,,2900,51,0.74,0.88,560000000,Informational,"Video, Video Carousel, People Also Ask, Discussions And Forums, AI Overview, Image Pack, Site Links, Image, Related Searches","0.00,0.00,0.00,1.00,0.00,0.01,0.01,0.00,0.07,1.00,0.05,0.02",20,,
us,relaxant,,,,,,2900,72,0.63,0.92,23700000,Informational,"Knowledge Panel, Video, Image, Things To Know, AI Overview, Image Pack, Site Links, People Also Ask, Related Searches","0.00,0.36,0.02,0.24,0.08,0.13,0.08,0.08,0.13,0.10,0.44,0.08",20,,
us,right leg pain,,,,,,2900,35,0.00,0.00,1850000000,Informational,"Things To Know, Discussions And Forums, AI Overview, Image Pack, Video, Image, Video Carousel, Related Searches","0.43,0.54,0.54,0.54,0.43,0.54,0.43,0.43,0.43,0.43,0.43,0.43",90,,
us,sciatica therapies,,,,,,3600,86,0.00,0.00,8170000,Informational,"Related Searches, Discussions And Forums, AI Overview, Video, Image, Video Carousel, People Also Ask","0.54,0.66,0.44,0.44,0.54,0.54,0.44,0.54,0.23,0.35,0.08,0.00",75,,
us,shoulder and neck pain,,,,,,2900,17,0.69,0.75,1070000000,Informational,"Video, Image, Video Carousel, People Also Ask, Things To Know, Discussions And Forums, AI Overview, Image Pack, Related Searches","0.44,0.54,0.35,0.44,0.44,0.44,0.29,0.35,0.44,0.44,0.29,0.29",90,,
us,soreness in lower back kidney,,,,,,2900,53,0.05,0.18,22400000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, People Also Ask, Related Searches","0.28,0.03,0.81,1.00,0.66,0.36,0.54,0.00,0.13,0.36,0.36,0.66",20,,
us,tens pain management,,,,,,2400,60,0.00,0.00,15700000,Informational,"Video, Image, Video Carousel, Related Searches, Discussions And Forums, AI Overview","0.02,0.18,0.18,0.29,0.18,0.18,0.44,0.66,0.66,1.00,0.44,0.66",90,,
us,treatment for herniated disc,,,,,,2900,38,0.00,0.00,6690000,Informational,"Related Searches, Discussions And Forums, AI Overview, Image Pack, Video, Image, People Also Ask","0.24,0.29,0.10,0.13,0.19,0.13,0.29,0.36,0.36,0.44,0.44,0.44",90,,
us,vertebrogenic low back pain,,,,,,2900,20,0.00,0.00,26900,Informational,"Video, Image, Related Searches, Things To Know, AI Overview, Site Links","0.43,0.54,0.54,0.81,0.65,0.54,0.54,0.54,1.00,0.54,0.65,0.65",20,,
us,what causes spinal stenosis,,,,,,2900,38,0.00,0.00,15800000,Informational,"AI Overview, Image Pack, Image, Video Carousel, People Also Ask, Related Searches","0.66,0.66,0.52,0.66,0.80,1.00,0.80,0.80,1.00,0.80,0.80,0.80",90,,
us,what is epidural,,,,,,2400,47,0.11,0.01,10800000,Informational,"AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches, See Results About","0.43,0.43,0.36,0.36,0.36,0.43,0.36,0.36,0.43,0.43,0.36,0.43",90,,
us,best pain reliever for back pain,,,,,,2400,46,0.00,0.00,786000000,Commercial,"Discussions And Forums, AI Overview, Site Links, Video, Related Searches","0.80,0.66,0.52,0.52,0.66,0.80,0.80,0.80,0.66,0.80,0.80,0.66",20,,
us,ces disease,,,,,,2400,56,0.02,0.05,47900000,Informational,"Video, Image, People Also Ask, Related Searches, Things To Know, AI Overview","0.04,0.02,0.00,0.44,0.10,0.00,0.00,0.00,0.04,0.00,0.00,0.00",75,,
us,cure for herniated disc pain,,,,,,2400,48,1.49,0.29,785000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.04,0.02,0.01,0.07,1.00,0.29,1.00,0.00,0.04,0.19,0.23,0.35",20,,
us,decompression operation spine,,,,,,2400,32,1.91,0.26,11100000,Informational,"Image, Video Carousel, Related Searches, AI Overview, Site Links, Video","0.29,0.04,1.00,1.00,0.81,0.44,0.66,0.00,0.16,0.29,0.44,0.53",20,,
us,degenerative disc disease physical therapy treatment,,,,,,2400,15,1.91,0.22,3950000,Informational,"Image, People Also Ask, Related Searches, AI Overview, Site Links, Video","0.00,0.00,0.00,0.00,0.00,1.00,0.66,0.01,0.10,0.66,0.00,0.00",20,,
us,fractured back,,,,,,2900,32,1.44,0.04,35600000,Informational,"Discussions And Forums, Image Pack, Video, Image, Video Carousel, People Also Ask, Things To Know, AI Overview, Related Searches, See Results About","0.44,0.44,0.12,0.23,0.12,0.35,0.54,1.00,0.23,0.19,0.12,0.16",75,,
us,heat pack for arthritis,,,,,,2400,30,0.51,0.26,37800000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.08,0.00,0.03,1.00,1.00,0.43,0.66,0.01,0.13,0.02,0.19,0.66",20,,
us,how long does tramadol last,,,,,,2400,59,0.00,0.00,7420000,Informational,"AI Overview, Video, People Also Ask, Related Searches","0.66,0.52,0.52,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.52",90,,
us,how to relieve back pain fast at home,,,,,,2400,65,0.49,1.00,1110000000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.53,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.35,0.35,0.44",20,,
us,medicated pain relief,,,,,,2400,60,2.72,0.45,227000000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links","0.01,0.00,0.00,0.03,0.00,0.01,0.03,0.00,0.01,0.66,1.00,0.01",20,,
us,nervous pain in back,,,,,,1900,51,1.14,0.40,388000000,Informational,"AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums","0.03,0.02,0.00,0.00,1.00,0.43,0.54,0.00,0.13,0.24,0.36,0.66",20,,
us,pain in left shoulder and left side of neck,,,,,,2400,8,0.74,0.28,480000000,Informational,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.18,0.04,1.00,1.00,0.81,0.44,0.66,0.00,0.16,0.13,0.44,0.24",20,,
us,pain in upper right back,,,,,,2400,40,0.93,0.04,1020000000,Informational,"Image Pack, Site Links, Video, Image, People Also Ask, Related Searches, AI Overview","0.19,0.29,0.19,0.19,0.24,0.19,0.19,0.19,0.44,0.24,0.19,0.16",20,,
us,pain medication for herniated disk,,,,,,2400,34,1.77,0.13,243000,"Informational, Commercial","Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video","0.00,0.00,0.01,0.10,0.54,0.23,1.00,0.00,0.05,0.02,0.01,0.03",20,,
us,prescription muscle relaxers,,,,,,2400,70,2.41,0.22,1730000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Things To Know, AI Overview","0.44,0.35,0.29,1.00,0.66,0.53,0.35,0.35,0.35,0.44,0.44,0.53",20,,
us,proper posture,,,,,,2400,63,0.50,0.04,271000000,Informational,"AI Overview, Video, Image, People Also Ask, Related Searches, Things To Know, Discussions And Forums","0.52,0.66,0.52,0.80,0.80,0.66,0.52,0.80,0.80,0.52,0.52,0.52",75,,
us,side effects of muscle relaxers,,,,,,2400,54,0.03,0.00,2230000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.28,0.36,0.36,0.43,0.43,0.36,0.36,0.36,0.28,0.28,0.28,0.28",90,,
us,sore right side of neck and shoulder,,,,,,2400,35,0.81,0.18,1080000000,Informational,"Image, People Also Ask, Related Searches, Image Pack, Video Carousel, Discussions And Forums, AI Overview, Site Links, Video","0.29,0.03,0.53,1.00,0.81,0.44,0.53,0.00,0.16,0.44,0.44,0.53",20,,
us,spinal decompression surgery,,,,,,2400,47,0.00,0.00,24700000,Informational,"Video Carousel, People Also Ask, Related Searches, Things To Know, Discussions And Forums, AI Overview, Video, Image","0.52,0.66,0.44,0.52,0.52,0.52,0.52,0.66,1.00,0.66,0.80,0.66",90,,
us,stenosis stenosis,,,,,,2400,69,0.65,0.08,16100000,Informational,"Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches, Things To Know, AI Overview","0.03,0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.08,0.66,0.66,0.02",75,,
us,stiff neck treatment,,,,,,2400,32,0.50,0.50,541000000,Informational,"Video, Image, Related Searches, Discussions And Forums, AI Overview, Image Pack, Site Links","0.66,0.66,0.52,0.52,0.66,0.66,0.44,1.00,0.66,1.00,0.66,0.80",20,,
us,upper backbone pain reason,,,,,,2400,55,0.35,0.12,938000000,Informational,"Image Pack, Video, Featured Snippet, Image, Adwords Bottom, People Also Ask, Related Searches, Discussions And Forums","0.24,0.03,0.81,1.00,1.00,0.43,0.00,0.00,0.00,0.00,0.00,0.66",80,,
us,what do for a stiff neck,,,,,,2900,50,0.38,0.65,202000000,Informational,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.53,0.35,0.66,1.00,0.81,0.81,0.35,0.44,0.44,0.18,0.35,0.29",20,,
us,what does nerve pain feel like,,,,,,2400,46,0.00,0.00,136000000,Informational,"Related Searches, AI Overview, Image Pack, Video, Image, People Also Ask","0.44,0.80,0.44,1.00,0.44,0.66,1.00,0.44,0.44,0.52,1.00,0.36",90,,
us,what is siatica,,,,,,2400,70,0.00,0.00,20300000,Informational,"Related Searches, AI Overview, Image Pack, Video, Image, People Also Ask","0.07,0.08,0.16,0.19,1.00,0.24,0.07,0.24,0.19,0.29,0.36,0.16",90,,
us,what is spondylolisthesis,,,,,,2900,35,0.00,0.00,1960000,Informational,"Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Video, Image","1.00,0.66,0.29,0.53,0.44,0.35,0.29,0.35,0.35,0.53,0.81,0.53",20,,
us,what is tramadol 50mg used for,,,,,,2400,77,0.76,0.00,5440000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video","0.24,0.29,0.24,0.29,0.24,0.24,0.19,0.16,0.24,0.24,0.29,0.24",20,,
us,what's celecoxib used for,,,,,,1900,49,0.00,0.00,2240000,Informational,"Related Searches, AI Overview, Video, People Also Ask","0.00,0.00,0.00,0.00,0.81,0.66,1.00,0.00,0.00,0.00,0.01,0.00",90,,
us,which is worse spinal stenosis or foraminal stenosis,,,,,,2400,13,0.00,0.00,300000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview","0.82,0.82,0.82,1.00,1.00,1.00,1.00,0.82,0.82,0.65,0.82,0.65",90,,
us,woman pain in left shoulder and neck,,,,,,2400,27,0.98,0.11,355000000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Video, Image, Video Carousel","0.54,0.54,0.36,0.43,0.36,0.43,0.43,0.36,0.28,0.36,0.24,0.24",90,,
us,anti inflammatory medication,,,,,,1900,79,0.00,0.00,124000000,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image, Things To Know, Knowledge Panel, Image Pack","0.03,0.03,0.02,0.81,0.35,0.35,0.35,0.00,0.02,0.35,0.01,0.35",70,,
us,cervical spine stenosis,,,,,,1900,37,0.00,0.00,15900000,Informational,"Image Pack, Site Links, Video, Image, People Also Ask, Related Searches, Things To Know, AI Overview","0.54,0.29,0.29,0.29,0.43,0.29,0.29,0.54,0.29,1.00,0.29,0.65",20,,
us,cervical stenosis symptoms,,,,,,1900,21,0.00,0.00,16400000,Informational,"Adwords Bottom, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Video, Image","0.52,0.66,0.52,0.66,0.52,0.52,0.52,0.52,0.66,0.52,0.66,0.66",90,,
us,cervicogenic,,,,,,1900,54,1.14,0.02,720000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, Things To Know, AI Overview, Image Pack, Video","0.66,0.66,0.79,0.79,1.00,0.79,0.79,0.79,0.79,0.79,0.66,0.66",60,,
us,decompression surgery,,,,,,1900,42,0.00,0.00,20800000,Informational,"AI Overview, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums","0.36,0.44,0.44,0.44,0.66,0.36,0.44,0.44,0.44,0.80,0.52,0.44",75,,
us,do muscle relaxers cause constipation,,,,,,1900,33,0.00,0.00,82700,Informational,"Site Links, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.65,0.82,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.55,0.82,0.65",20,,
us,failed back surgery syndrome,,,,,,2400,41,0.00,0.00,54200000,Informational,"Related Searches, Things To Know, Discussions And Forums, AI Overview, Site Links, Video, Image, People Also Ask","1.00,0.19,0.36,0.24,0.28,0.43,0.24,0.28,0.24,0.24,0.24,0.24",20,,
us,heat therapy,,,,,,1900,68,0.70,0.74,891000000,Informational,"People Also Ask, Related Searches, Things To Know, AI Overview, Knowledge Panel, Site Links, Video, Image","0.79,1.00,1.00,0.79,0.79,0.79,0.79,0.79,0.66,0.79,0.79,0.79",20,,
us,how do muscle relaxers work,,,,,,1900,28,0.02,0.00,2660000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image","0.79,0.79,0.54,0.54,1.00,0.54,0.41,0.79,0.79,0.79,1.00,1.00",20,,
us,leg discomfort causes,,,,,,1300,50,0.23,0.16,170000000,Informational,"Discussions And Forums, AI Overview, Image Pack, Video, Image, Video Carousel, Related Searches","0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.13,0.66,1.00,0.66",90,,
us,leg pain feet,,,,,,1900,30,0.80,0.57,162000000,Informational,"Related Searches, AI Overview, Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask","0.36,0.05,0.52,1.00,1.00,0.66,0.03,0.01,0.24,0.66,0.80,0.52",20,,
us,medications muscle pain,,,,,,1900,63,1.25,0.96,134000000,Informational,"Related Searches, Site Links, Video, Featured Snippet, Image, People Also Ask","0.36,0.05,0.80,0.00,1.00,0.66,0.80,0.01,0.24,0.66,0.66,0.66",20,,
us,medicine for muscle pain,,,,,,1900,63,1.25,0.96,1620000000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","1.00,1.00,0.55,0.82,0.55,0.65,0.65,0.30,0.55,0.82,0.82,0.65",20,,
us,muscle aches in legs,,,,,,1900,50,0.55,0.31,112000000,Informational,"Related Searches, Things To Know, Image Pack, Discussions And Forums, AI Overview, Video, Image, Video Carousel, People Also Ask","1.00,0.80,0.80,0.66,0.80,0.27,0.36,0.66,0.27,0.36,0.36,0.52",90,,
us,muscle relaxant medications,,,,,,1900,76,0.88,0.72,14400000,Informational,"AI Overview, Image Pack, Site Links, Video, Image, People Also Ask, Related Searches, Things To Know","0.35,0.24,0.29,0.24,0.24,0.44,0.66,0.35,0.35,0.44,0.35,0.35",20,,
us,muscle relaxer what does it do,,,,,,1900,50,0.04,0.00,12300000,Informational,"Related Searches, Discussions And Forums, AI Overview, Image Pack, Video, Image, People Also Ask","0.00,0.03,0.00,1.00,1.00,0.43,0.66,0.01,0.04,0.00,0.00,0.66",90,,
us,muscle reluctant,,,,,,1900,59,0.46,0.59,22100000,Informational,"Image Pack, Video, Related Searches, AI Overview, Knowledge Panel, Site Links, Image, People Also Ask, Things To Know","0.03,0.03,0.00,0.01,0.81,0.35,0.54,0.00,0.02,0.35,0.66,0.00",20,,
us,my legs hurt,,,,,,1900,28,0.80,0.15,433000000,Informational,"Discussions And Forums, AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask, Related Searches","0.82,0.65,0.82,0.55,0.44,0.65,0.65,0.44,0.55,0.55,0.44,0.44",90,,
us,names of muscle relaxers,,,,,,1900,62,0.25,0.02,2680000,Informational,"People Also Ask, Related Searches, AI Overview, Image Pack, Video, Image","0.29,0.19,0.13,0.15,0.19,0.13,0.13,0.15,0.19,0.15,0.13,0.13",90,,
us,nerve pain meds,,,,,,2400,60,0.00,0.00,62300000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.54,0.19,0.36,0.36,0.36,0.24,0.00,0.00,0.00,0.00,0.00,0.00",20,,
us,nsaid side effects,,,,,,1600,64,0.67,0.03,8850000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel","0.30,1.00,0.65,0.65,0.82,0.82,0.65,0.44,0.65,0.55,0.34,0.55",20,,
us,occipital neuralgia causes,,,,,,1900,50,0.42,0.05,4530000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack","0.84,1.00,0.84,1.00,1.00,1.00,0.84,1.00,0.84,0.84,1.00,1.00",90,,
us,over the counter pain relief for back,,,,,,1900,41,0.81,0.02,159000000,"Informational, Commercial","AI Overview, Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums","0.01,0.05,0.00,0.00,0.00,0.01,0.02,0.00,0.08,1.00,0.01,0.02",20,,
us,pain higher back,,,,,,1900,63,0.58,0.09,1100000000,Informational,"People Also Ask, Related Searches, Image Pack, Video, Featured Snippet, Image, Video Carousel","0.36,0.05,0.52,1.00,0.80,0.52,0.66,0.01,0.24,0.52,0.52,0.66",80,,
us,pain in both legs from knees down,,,,,,1900,34,0.00,0.00,164000000,Informational,"AI Overview, Image Pack, Video, Image, People Also Ask, Related Searches","0.79,0.79,0.79,0.66,0.36,0.66,1.00,0.79,1.00,0.79,0.79,0.54",90,,
us,painkiller muscle relaxant combination,,,,,,1900,38,1.19,0.99,524000,Informational,"Image Pack, Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.24,0.03,0.35,1.00,0.66,0.35,0.44,0.00,0.16,0.44,0.35,0.44",20,,
us,piriformis tools,,,,,,,,,,,,,,,,
us,shoulder neck pain,,,,,,1900,16,0.00,0.00,515000000,Informational,"Related Searches, Things To Know, Image Pack, Video, Image, Video Carousel, People Also Ask, Discussions And Forums, AI Overview","0.24,0.53,0.18,1.00,0.24,0.18,0.44,0.18,0.18,0.29,0.29,0.29",90,,
us,spinal cord narrowing causes,,,,,,1600,51,0.38,0.14,5810000,Informational,"Image Pack, Video, Image, People Also Ask, Related Searches, AI Overview","0.36,0.05,0.52,1.00,1.00,0.52,0.66,0.01,0.24,0.52,0.36,0.52",90,,
us,spondylolisthesis definition,,,,,,2400,58,0.25,0.10,842000,Informational,"People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Video, Image","1.00,0.54,0.29,0.43,0.54,0.54,0.43,0.54,0.36,0.43,0.54,0.36",20,,
us,spondylolisthesis treatments,,,,,,1900,29,0.00,0.00,1910000,Informational,"Image Pack, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","1.00,0.54,0.43,0.54,0.43,0.54,0.43,0.36,0.29,0.29,0.10,0.00",75,,
us,symptoms of tension headache,,,,,,1900,73,0.00,0.00,105000000,Informational,"Discussions And Forums, AI Overview, Image Pack, Video, Image, People Also Ask, Related Searches","0.00,0.00,0.00,0.00,0.01,0.00,0.36,0.54,0.81,0.81,0.36,0.54",90,,
us,threw out lower back,,,,,,1900,15,0.87,0.07,128000000,Informational,"Image Pack, Image, People Also Ask, Discussions And Forums, AI Overview, Site Links, Video, Video Carousel, Related Searches, Things To Know","0.44,0.36,0.36,0.44,0.27,0.66,0.66,1.00,0.36,0.66,0.44,0.66",20,,
us,types of muscle relaxers,,,,,,1900,40,0.20,0.01,2630000,Informational,"AI Overview, Image Pack, Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums","0.55,0.65,0.82,0.82,0.82,0.65,0.65,0.65,0.65,0.82,0.65,0.65",20,,
us,upper spine discomfort,,,,,,1900,55,0.58,0.09,127000000,Informational,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, Image Pack, Video, Image","0.36,0.05,0.52,1.00,0.80,0.52,0.66,0.01,0.24,0.52,0.52,0.66",90,,
us,what is occipital neuralgia,,,,,,1900,41,0.00,0.00,4780000,Informational,"AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.68,0.84,0.68,1.00,1.00,1.00,1.00,0.84,1.00,1.00,1.00,1.00",20,,
us,what is prolotherapy,,,,,,1900,33,0.00,0.00,587000,Informational,"Related Searches, AI Overview, Video, Image, People Also Ask","0.36,1.00,0.36,0.36,0.65,0.29,0.29,0.29,0.36,0.36,0.36,0.29",90,,
us,aching feet legs,,,,,,1600,21,0.80,0.57,12700000,Informational,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video, Image","0.36,0.05,0.03,0.01,1.00,0.66,0.80,0.01,0.24,0.66,0.52,0.52",90,,
us,back surgery types,,,,,,1600,25,0.00,0.00,503000000,Informational,"AI Overview, Image Pack, Site Links, Video, Image, People Also Ask, Related Searches","0.65,0.55,0.55,0.55,0.44,0.34,0.44,0.44,0.55,0.44,0.55,0.44",20,,
us,back to feet pain,,,,,,1600,31,0.66,0.32,1180000000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video","0.00,0.05,0.65,0.82,1.00,0.65,0.82,0.01,0.30,0.65,0.44,0.55",20,,
us,cervicogenic headache symptoms,,,,,,1900,23,1.01,0.04,744000,Informational,"Discussions And Forums, AI Overview, Image Pack, Video, Image, People Also Ask, Related Searches","0.79,0.79,1.00,1.00,0.79,0.79,0.66,0.66,0.54,0.66,0.66,0.54",90,,
us,common muscle relaxants,,,,,,1600,48,0.30,0.02,4290000,Informational,"Image, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Video","0.65,0.10,0.16,0.36,0.16,0.36,0.08,1.00,0.13,0.22,0.43,0.22",20,,
us,do muscle relaxers help with inflammation,,,,,,1600,43,0.00,0.00,1240000,Informational,"Video, Image, Related Searches, Discussions And Forums, AI Overview, Site Links","0.55,0.55,0.55,0.82,0.55,0.44,0.34,0.55,0.55,0.55,0.30,0.24",20,,
us,dull pain in left arm that comes and goes,,,,,,1600,23,0.87,0.03,72200000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Image Pack, Site Links, Video, Image","0.24,0.28,0.24,0.24,0.24,0.24,0.24,0.19,0.24,0.19,0.19,0.19",20,,
us,epidural steroid shot,,,,,,1900,66,0.91,0.11,1040000,Informational,"Related Searches, Things To Know, Discussions And Forums, AI Overview, Video, Image, Video Carousel, People Also Ask","0.07,0.01,1.00,0.00,0.02,0.01,0.00,0.01,0.01,0.01,0.00,0.01",90,,
us,facet arthritis,,,,,,1600,36,0.00,0.00,9880000,Informational,"Related Searches, AI Overview, Image Pack, Site Links, Image, People Also Ask, Things To Know, Video, Video Carousel","0.55,1.00,0.55,0.44,0.55,0.65,0.55,0.55,0.55,0.55,0.44,0.55",20,,
us,facet joint shots,,,,,,1600,27,1.95,0.08,1110000,Informational,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image","0.03,0.81,0.01,0.01,0.01,0.10,0.81,0.02,0.07,0.66,1.00,0.03",20,,
us,female chart back pain,,,,,,1600,15,0.00,0.00,498000000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links, Video","0.02,0.36,0.02,0.54,0.02,0.36,0.03,0.29,0.02,0.01,0.02,0.02",20,,
us,fused vertebrae,,,,,,1600,54,1.78,0.09,4770000,Informational,"Video Carousel, Related Searches, AI Overview, Knowledge Panel, Site Links, Video, Image","0.03,0.81,0.04,0.03,0.54,0.12,0.00,0.54,0.16,0.10,0.00,0.04",20,,
us,how can i get rid of a stiff neck,,,,,,1600,30,0.19,0.48,175000000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video","0.08,0.07,0.52,1.00,1.00,0.66,0.80,0.03,0.05,0.52,0.52,0.03",20,,
us,how do muscle relaxers make you feel the next day,,,,,,1600,47,0.00,0.00,1750000,Informational,"Site Links, Video, Featured Snippet, People Also Ask, Related Searches, Discussions And Forums","1.00,1.00,0.84,1.00,1.00,0.84,0.84,0.84,0.68,0.68,0.68,0.68",20,,
us,how long do tramadol take to work,,,,,,1600,55,0.00,0.00,6470000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.36,0.05,0.80,0.08,1.00,0.66,0.80,0.01,0.24,0.66,0.66,0.03",90,,
us,how to ease neck pain,,,,,,1600,72,0.35,0.57,1130000000,Informational,"Image Pack, Image, People Also Ask, Site Links, Video, Video Carousel, Related Searches, Discussions And Forums, AI Overview","1.00,0.43,0.36,0.13,0.16,0.10,1.00,0.22,0.08,0.65,0.16,0.13",20,,
us,how to fix a herniated disc,,,,,,1600,42,0.00,0.00,6240000,Informational,"Video, Featured Snippet, Image, People Also Ask, Related Searches, Discussions And Forums, Site Links","0.01,0.22,0.10,0.07,0.16,0.54,0.43,0.54,0.65,0.54,0.65,0.65",20,,
us,how to fix stiff neck,,,,,,1600,38,0.13,0.36,494000000,Informational,"Related Searches, Discussions And Forums, AI Overview, Image Pack, Video, Image, Video Carousel, People Also Ask","0.65,0.34,0.34,0.65,1.00,1.00,0.44,0.13,0.30,0.65,0.30,0.44",90,,
