Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
us,can it band cause knee pain,knee pain causes,,,,,50,38,0.00,0.00,80500000,Informational,"AI Overview, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums","0.00,0.00,0.00,0.00,0.06,0.34,0.34,0.34,0.43,0.34,0.03,0.21",90,,
us,can knee arthritis cause hip pain,knee pain causes,,,,,50,9,0.00,0.00,90700000,Informational,"Site Links, Video, Image, Related Searches, Discussions And Forums, AI Overview","0.19,0.19,0.09,0.23,0.04,0.19,0.00,0.23,0.00,0.23,0.19,0.14",20,,
us,can knee pain cause ankle pain,knee pain causes,,,,,50,7,0.00,0.00,159000000,Informational,"Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video","0.19,0.04,0.04,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.23",90,,
us,can knee pain cause calf tightness,knee pain causes,,,,,50,13,0.00,0.00,30400000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.52,0.42,0.42,0.23,0.00,0.33,0.42,0.19,0.04,0.09,0.19,0.04",20,,
us,can knee pain cause leg pain,knee pain causes,,,,,50,12,0.00,0.00,668000000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.00,0.00,0.17,0.41,0.52,0.52,0.41,0.52,0.29,0.29,0.41,0.29",20,,
us,can low back pain cause knee pain,knee pain causes,,,,,50,14,0.00,0.00,720000000,Informational,"AI Overview, Video, Image, Video Carousel, Related Searches, Discussions And Forums","1.00,0.14,0.07,0.14,0.21,0.07,0.21,0.14,0.14,0.00,0.07,0.14",90,,
us,can overpronation cause knee pain,knee pain causes,,,,,50,16,0.00,0.00,621000,Informational,"Video, Image, Related Searches, Discussions And Forums, AI Overview, Image Pack, Site Links","0.33,0.52,0.42,0.52,0.52,0.04,0.23,0.04,0.04,0.09,0.14,0.00",20,,
us,can weak hamstrings cause knee pain,knee pain causes,,,,,50,18,0.00,0.00,5030000,Informational,"Video Carousel, People Also Ask, Discussions And Forums, AI Overview, Image Pack, Site Links, Image, Related Searches, Video","0.33,0.77,0.00,0.22,0.77,0.33,0.55,0.55,0.55,0.55,0.77,0.55",20,,
us,does hip pain cause knee pain,knee pain causes,,,,,50,14,0.00,0.00,357000000,Informational,"Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video, Image","0.01,0.06,0.06,0.15,0.09,0.12,0.06,0.09,0.06,0.09,0.06,0.05",90,,
us,does kidney stone cause knee pain,knee pain causes,,,,,50,20,0.00,0.07,11200000,Informational,"Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image, People Also Ask","0.82,0.00,0.11,0.00,0.23,1.00,0.82,0.11,0.11,0.00,0.11,0.11",20,,
us,does overpronation cause knee pain,knee pain causes,,,,,50,23,0.00,0.00,605000,Informational,"Image Pack, Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.52,0.64,0.52,0.82,0.64,0.05,0.17,0.11,0.00,0.05,0.23,0.05",20,,
us,what causes knee pain when bending,knee pain causes,,,,,50,29,0.00,0.00,451000000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.33,0.33,0.23,0.23,0.00,0.66,0.42,0.33,0.04,0.42,0.04,0.09",20,,
us,what causes pain behind your knee,knee pain causes,,,,,50,20,0.00,0.00,855000000,Informational,"Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links, Video","0.08,0.05,0.06,0.11,0.08,0.00,0.06,0.08,0.01,0.11,0.18,0.08",20,,
us,what causes pain in back of knee,knee pain causes,,,,,50,21,0.00,0.00,843000000,Informational,"AI Overview, Video, Video Carousel, Discussions And Forums, Image Pack, Site Links, Image, People Also Ask, Related Searches","0.14,0.10,0.14,0.14,0.10,0.10,0.14,0.14,0.10,0.02,0.00,0.10",20,,
us,what causes painful knee spasms,knee pain causes,,,,,50,28,0.00,0.00,13200000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.00,0.34,0.34,0.00,0.53,0.53,0.11,0.00,0.00,0.00,0.07,0.26",20,,
us,what is the cause knee pain,knee pain causes,,,,,50,50,0.00,0.00,835000000,Informational,"Site Links, Video, Image, Video Carousel, Related Searches, Discussions And Forums, AI Overview","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",20,,
us,can a bad knee cause back pain,knee pain causes,,,,,40,18,0.00,0.00,0,Informational,"Site Links, Video, Image, Related Searches, Discussions And Forums, AI Overview","0.36,0.18,0.18,0.45,0.18,0.36,0.45,0.45,0.18,0.36,0.45,0.63",20,,
us,can a blood clot cause knee pain,knee pain causes,,,,,40,26,0.00,0.00,22600000,Informational,"Video Carousel, Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image","0.00,0.00,0.00,0.11,0.29,0.17,0.29,0.41,0.23,0.29,0.29,0.29",20,,
us,can a herniated disc cause knee pain,knee pain causes,,,,,40,6,0.00,0.00,6760000,Informational,"Video, Image, Related Searches, Discussions And Forums, AI Overview","0.36,0.45,0.27,0.45,0.27,0.45,0.36,0.27,0.36,0.27,0.27,0.36",90,,
us,can ankle pain cause knee pain,knee pain causes,,,,,40,8,0.00,0.00,283000000,"Informational, Commercial","People Also Ask, Related Searches, Discussions And Forums, Site Links, Video, Featured Snippet, Image","0.45,0.63,0.63,0.45,0.45,0.09,0.18,0.09,0.27,0.45,0.00,0.45",20,,
us,can back cause knee pain,knee pain causes,,,,,40,21,0.00,0.00,805000000,Informational,"Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image, People Also Ask","0.35,0.04,0.02,0.04,0.04,0.00,0.04,0.04,0.04,0.04,0.04,0.04",20,,
us,can bad knees cause back pain,knee pain causes,,,,,40,0,0.00,0.00,,,,"0.00,0.14,0.57,0.14,0.42,0.71,0.71,0.71,0.42,0.71,1.00,0.71",,,
us,can bad knees cause hip pain,knee pain causes,,,,,40,0,0.00,0.00,,,,"0.00,0.09,0.18,0.27,0.27,0.18,0.27,0.63,0.36,0.36,0.45,1.00",,,
us,can cold weather cause knee pain,knee pain causes,,,,,40,11,0.00,0.00,27600000,Informational,"Related Searches, Discussions And Forums, AI Overview, Video, Image, People Also Ask","0.64,1.00,0.41,0.17,0.05,0.00,0.00,0.05,0.00,0.05,0.05,0.41",90,,
us,can diabetes cause knee pain,knee pain causes,,,,,40,7,0.00,0.00,387000000,Informational,"Site Links, Video, Related Searches, Discussions And Forums, AI Overview","0.64,0.50,0.35,0.07,0.28,0.21,0.35,0.35,0.07,0.00,0.00,0.00",20,,
us,can knee injury cause hip pain,knee pain causes,,,,,40,7,0.00,0.00,210000000,Informational,"Image, Related Searches, Discussions And Forums, AI Overview, Site Links, Video","0.57,0.71,0.71,0.42,0.57,0.57,0.28,0.71,0.71,0.57,0.71,1.00",20,,
us,can knee pain cause groin pain,knee pain causes,,,,,40,9,0.00,0.00,22100000,Informational,"Image Pack, Site Links, Image, Video Carousel, Related Searches, Discussions And Forums, AI Overview","0.29,0.41,0.23,0.29,0.29,0.29,0.23,0.29,0.17,0.05,0.05,0.11",20,,
us,can knee pain cause sciatica,knee pain causes,,,,,40,11,0.00,0.00,19000000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.04,0.04,0.10,0.14,0.08,0.02,0.14,0.02,0.18,0.14,0.00,0.02",20,,
us,can knee pain cause thigh pain,knee pain causes,,,,,40,20,0.00,0.00,269000000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.52,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.41,0.52,0.41",20,,
us,can knee problems cause hip pain,knee pain causes,,,,,40,10,0.00,0.00,272000000,Informational,"Related Searches, Discussions And Forums, AI Overview, Video, Image, People Also Ask","0.17,0.17,0.29,0.23,0.41,0.41,0.17,0.23,0.29,0.23,0.23,0.17",90,,
us,can peroneal tendonitis cause knee pain,knee pain causes,,,,,40,15,0.00,0.00,655000,Informational,"Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image, People Also Ask","0.23,0.33,0.23,0.14,0.19,0.19,0.33,0.33,0.19,0.09,0.00,0.23",20,,
us,do tight hamstrings cause knee pain,knee pain causes,,,,,40,11,0.00,0.00,6800000,Informational,"Video, Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links","0.15,0.00,0.21,0.21,0.21,0.12,0.12,0.03,0.21,0.12,0.12,0.09",20,,
us,does being bow legged cause knee pain,knee pain causes,,,,,40,9,0.00,0.09,13000000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.28,0.14,0.64,0.14,0.14,0.28,0.14,0.64,0.14,0.14,0.14,0.14",90,,
us,does driving cause knee pain,knee pain causes,,,,,40,6,0.00,0.00,61900000,Informational,"Image, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video","0.28,0.57,0.42,0.42,0.42,0.28,0.42,1.00,1.00,0.57,0.00,0.28",20,,
us,does knee pain cause hip pain,knee pain causes,,,,,40,9,0.00,0.00,395000000,Informational,"People Also Ask, Related Searches, Discussions And Forums, AI Overview, Video, Image","0.29,0.23,0.23,0.00,0.23,0.17,0.23,0.29,0.41,0.29,0.29,0.29",90,,
us,what can cause knee pains,knee pain causes,,,,,40,39,0.65,0.33,793000000,Informational,"Video, Image, Video Carousel, Related Searches, AI Overview, Site Links","1.00,0.66,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",20,,
us,what cause pain in knee,knee pain causes,,,,,40,33,0.00,0.00,900000000,Informational,"Site Links, Video, Image, Adwords Bottom, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00",20,,
us,what causes knee pain without injury,knee pain causes,,,,,40,8,0.00,0.00,435000000,Informational,"Image Pack, Adwords Top, Adwords Bottom, Video Carousel, Video, Image, Related Searches, Discussions And Forums, AI Overview","0.07,0.50,0.07,0.00,0.07,0.78,0.07,0.35,0.35,0.00,0.50,0.35",90,,
us,what causes knee pain years after knee replacement,knee pain causes,,,,,40,36,0.00,0.09,176000000,Informational,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.02,0.02,0.04,0.02,0.05,0.05,0.02,0.09,0.07,0.02,0.02,0.07",20,,
us,what causes pain in the knee,knee pain causes,,,,,40,38,0.00,0.00,576000000,Informational,"Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image, Video Carousel","0.04,0.14,0.00,0.00,0.01,0.00,0.01,0.02,0.11,0.02,0.03,0.00",20,,
us,what causes swollen legs from the knee down and pain,knee pain causes,,,,,40,0,0.00,0.00,68500000,Informational,"Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image, Adwords Bottom, Video Carousel","0.00,0.00,0.22,0.00,0.77,1.00,0.55,1.00,1.00,1.00,0.11,0.77",,,
us,can a sprained ankle cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.27,0.27,0.18,0.18,0.00,0.27,0.27,0.27,0.36,0.36,0.00,0.27",,,
us,can achilles tendonitis cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.33,0.42,0.09,0.00,0.14,0.23,0.23,0.09,0.04,0.00,0.00,0.00",,,
us,can anxiety cause joint pain in knees,knee pain causes,,,,,30,0,0.00,0.33,,,,"0.75,0.75,0.50,0.50,0.75,0.75,1.00,0.50,0.50,0.75,0.75,0.75",,,
us,can back pain cause knee problems,knee pain causes,,,,,30,0,0.00,0.00,,,,"1.00,0.05,0.05,0.17,0.17,0.11,0.05,0.11,0.05,0.05,0.05,0.05",,,
us,can back problem cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.00,0.82,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
us,can bad knees cause leg pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.18,0.18,0.18,0.18,0.00,0.00,0.18,0.36,0.63,0.45,0.45,1.00",,,
us,can bunion cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.40,0.40,0.40,0.80,0.80,1.00,1.00,1.00,0.80,0.60,0.60,0.40",,,
us,can drinking water while standing cause knee pain,knee pain causes,,,,,30,0,0.00,0.33,,,,"1.00,0.77,0.22,0.22,0.22,0.77,0.00,0.22,0.22,0.22,0.22,0.22",,,
us,can endometriosis cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.22,0.44,0.44,0.33,0.44,0.44,0.00,0.33,0.00,0.33,0.44,0.44",,,
us,can foot pain cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.00,1.00,1.00,0.80,0.20,1.00,0.80,1.00,0.20,1.00,0.60,0.00",,,
us,can growing pains cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.27,0.45,0.36,0.45,0.63,0.36,0.36,0.09,0.18,0.00,0.00,0.00",,,
us,can hamstring injury cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.77,0.77,0.55,0.11,0.00,0.22,0.33,0.22,0.33,0.22,0.11,0.22",,,
us,can hiking cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.60,0.40,0.60,0.80,0.60,0.40,0.40,1.00,0.40,0.40,0.40,0.20",,,
us,can hip cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.05,0.06,0.05,0.05,0.01,0.08,0.03,0.06,0.06,0.06,0.06,0.05",,,
us,can hip dysplasia cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.12,0.03,0.21,0.21,0.21,0.03,0.00,0.09,0.00,0.00,0.15,0.15",,,
us,can knee arthritis cause calf pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.09,0.06,0.12,0.12,0.12,0.09,0.12,0.03,0.03,0.15,0.03,0.06",,,
us,can knee ingures cause lower leg pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"1.00,0.00,0.00,0.44",,,
us,can knee pain cause ankle swelling,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.17,0.05,0.11,0.17,0.11,0.17,0.23,0.23,0.29,0.11,0.11,0.00",,,
us,can knee pain cause swelling in leg,knee pain causes,,,,,30,0,0.05,0.14,,,,"0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.33,0.22,0.77,1.00",,,
us,can knee replacement cause hip pain,knee pain causes,,,,,30,0,0.00,0.04,,,,"0.57,0.57,0.28,0.28,0.42,0.28,0.28,0.28,0.28,0.57,0.28,0.28",,,
us,can knee replacement cause lower back pain,knee pain causes,,,,,30,0,0.00,0.33,,,,"0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.42,0.07",,,
us,can knock knees cause lower back pain,knee pain causes,,,,,30,0,0.00,0.33,,,,"0.28,0.28,0.28,1.00,0.28,0.28,0.28,1.00,0.28,1.00,0.28,0.28",,,
us,can l5-s1 cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.11,0.11,0.11,0.15,0.11,0.11,0.11,0.11,0.15,0.11,0.11,0.11",,,
us,can lung cancer cause knee pain,knee pain causes,,,,,30,0,0.00,0.07,,,,"0.14,0.14,0.14,0.14,0.14,1.00,0.14,0.28,0.14,0.14,0.14,0.14",,,
us,can lupus cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.27,0.36,0.36,0.09,0.09,0.36,0.27,0.27,0.27,0.18,0.27,0.00",,,
us,can nicotine cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"1.00,0.50",,,
us,can plantar fascia cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.00,0.04,0.04,0.06,0.04,0.06,0.06,0.10,0.08,0.04,0.06,0.08",,,
us,can plantar fasciitis cause knee pain and swelling,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.00,0.44,0.33,0.22,0.00,0.33,0.44,0.44,0.44,0.00,0.33,0.22",,,
us,can si joint cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.02,0.02,0.11,0.05,0.05,0.00,0.05,0.01,0.00,0.00,0.04,0.00",,,
us,can standing long hours cause knee pain,knee pain causes,,,,,30,0,0.00,0.10,,,,"0.14,0.14,1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",,,
us,can tight muscles cause knee pain,knee pain causes,,,,,30,0,0.00,0.02,,,,"0.18,0.18,0.18,0.27,0.18,0.63,0.27,0.45,0.18,0.18,0.45,0.45",,,
us,can walking cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.28,0.28,0.28,0.42,0.42,0.00,0.42,0.42,0.57,0.57,0.57,0.28",,,
us,can walking too much cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.40,0.40,0.60,0.80,0.60,0.20,0.20,0.80,0.80,0.80,0.60,0.80",,,
us,can weak hips cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.60,0.00,0.80,0.40,0.80,0.60,0.80,0.60,0.80,0.40,0.60,0.60",,,
us,can your back cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.07,0.07,0.07,0.10,0.07,0.05,0.07,0.05,0.07,0.07,0.05,0.05",,,
us,do flat feet cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.57,0.71,0.00,0.57,0.14,0.14,0.57,0.57,0.14,0.71,0.71,0.28",,,
us,does ms cause knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.23,0.23,0.17,0.00,0.17,0.05,0.29,0.29,0.29,0.05,0.11,0.17",,,
us,what autoimmune disease causes hip and knee pain,knee pain causes,,,,,30,0,0.00,0.04,,,,"0.44,0.55,0.11,0.11,0.11,0.11,1.00,0.11,0.77,0.22,0.22,0.22",,,
us,what can cause a sudden sharp pain in the knee,knee pain causes,,,,,30,0,0.24,0.28,,,,"0.18,0.18,0.27,0.18,0.18,0.27,0.18,0.45,0.27,0.27,0.27,0.18",,,
us,what can causes knee pain,knee pain causes,,,,,30,33,0.65,0.33,546000000,Informational,"Video, Image, People Also Ask, Related Searches, Adwords Middle, AI Overview","0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.03,0.00",90,,
us,what cause pain behind the knee,knee pain causes,,,,,30,25,0.58,0.18,796000000,Informational,"AI Overview, Video, Image, Video Carousel, Related Searches","0.23,0.28,0.00,0.00,0.02,0.02,0.00,0.05,0.10,0.07,0.05,0.12",90,,
us,what causes back of knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.04,0.01,0.03,0.05,0.01,0.05,0.04,0.03,0.10,0.03,0.01,0.00",,,
us,what causes knee pain and swelling,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.00,0.07,0.07,0.03,0.03,0.07,0.03,0.07,0.07,0.11,0.07,0.53",,,
us,what causes knee pain on the inside of the knee,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.19,0.15,0.07,0.26,0.03,0.07,0.03,0.19,0.03,0.00,0.19,0.03",,,
us,what causes knee pain out of nowhere,knee pain causes,,,,,30,15,0.42,0.28,642000000,Informational,"Site Links, Video, Image, Adwords Bottom, Related Searches, Discussions And Forums, AI Overview","0.40,0.40,1.00,0.40,0.40,0.40,0.40,0.80,0.60,0.60,0.40,0.80",20,,
us,what causes pain at the knee joint,knee pain causes,,,,,30,0,0.00,0.86,,,,"0.14,0.00,0.14,0.14,0.00,0.28,0.00,0.64,0.00,0.00,1.00,0.14",,,
us,what causes pain behind the knee joint,knee pain causes,,,,,30,0,0.45,0.22,,,,"0.05,0.00,0.00,0.01,0.08,0.03,0.03,0.05,0.08,0.06,0.15,0.08",,,
us,what causes pain on outside of knee,knee pain causes,,,,,30,0,0.28,0.19,,,,"0.22,0.22,0.22,0.44,0.33,0.33,0.22,0.33,0.33,0.33,0.77,0.55",,,
us,what causes painful knees,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.05,0.05,0.41,0.00,0.11,0.17,0.05,0.05,1.00,0.17,0.29,0.00",,,
us,what causes severe knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.23,0.05,0.05,0.05,0.05,0.05,0.00,0.05,0.05,0.41,0.52,0.41",,,
us,what causes sharp knee pain,knee pain causes,,,,,30,0,0.00,0.00,,,,"0.05,0.06,0.06,0.06,0.06,0.08,0.05,0.06,0.06,0.06,0.00,0.00",,,
us,what causes swollen knee and pain,knee pain causes,,,,,30,31,0.67,0.37,72600000,Informational,"Site Links, Video, Featured Snippet, Image, People Also Ask, Related Searches","0.29,0.11,0.05,0.00,0.00,0.11,0.41,0.23,0.05,0.29,0.11,0.29",20,,
us,which vitamin deficiency cause knee pain,knee pain causes,,,,,30,0,0.00,0.33,,,,"0.28,0.50,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",,,
us,why is knee pain causes,knee pain causes,,,,,30,0,0.00,0.52,,,,"0.81,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
us,can a bad back cause knee pain,knee pain causes,,,,,20,0,0.00,0.00,,,,"0.14,0.14,0.14,0.00,0.21,0.21,0.14,0.14,0.14,0.21,0.14,0.14",,,
us,can a bad hip cause leg and knee pain,knee pain causes,,,,,20,0,0.00,0.00,,,,"0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.00",,,
us,can a bad knee cause calf pain,knee pain causes,,,,,20,0,0.00,0.01,,,,"0.11,0.11,0.11,0.11,0.17,0.17,0.11,0.11,0.11,0.11,0.11,0.11",,,
us,can a bad knee cause groin pain,knee pain causes,,,,,20,0,0.00,0.33,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
us,can a bad knee cause sciatic nerve pain,knee pain causes,,,,,20,0,0.00,0.03,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,,
us,can a bad mattress cause knee pain,knee pain causes,,,,,20,0,0.00,0.00,,,,"0.09,0.09,0.09,0.14,0.00,0.09,0.04,0.14,0.09,0.09,0.09,0.14",,,
